time orient_x orient_y orient_z orient_w ang_x ang_y ang_z lin_x lin_y lin_z
0.0 0.0 0.0 0.793982856996022 0.6079401473800151 0.0 0.0 -0.08038986534685881 0.15713987400000004 -10.000627920000001 0.20585304000000001
0.019791126251220703 0.0 0.0 0.7940601354345198 0.6078392067921516 0.0 0.0 -0.08277223977583109 0.15905478600000003 -10.01259612 0.22021488
0.03979802131652832 0.0 0.0 0.7937363670961254 0.6082619333387919 0.0 0.0 -0.0839328837284073 0.15869574000000003 -9.9216378 0.22500216000000003
0.05979561805725098 0.0 0.0 0.7934586142280726 0.6086242087752234 0.0 0.0 -0.08130616320415586 0.162405882 -10.007808840000001 0.23218308
0.0797119140625 0.0 0.0 0.7930251115767465 0.6091889463940467 0.0 0.0 -0.08026769229921923 0.16156810800000002 -9.935999639999999 0.23697036000000002
0.09971237182617188 0.0 0.0 0.7929544305461308 0.6092809459332053 0.0 0.0 -0.08240572063291228 0.163842066 -9.96232968 0.24415127999999997
0.11980390548706055 0.0 0.0 0.7928102906460757 0.6094684922501613 0.0 0.0 -0.08362745110930832 0.15989256000000002 -9.9216378 0.23697036000000002
0.13977360725402832 0.0 0.0 0.7927129907798082 0.6095950411945062 0.0 0.0 -0.08216137453763307 0.163722384 -9.95514876 0.26090676
0.1597614288330078 0.0 0.0 0.7926432501615087 0.6096857206572907 0.0 0.0 -0.07898487529900342 0.163243656 -9.983872439999999 0.239364
0.17973566055297852 0.0 0.0 0.7926734274966739 0.6096464855477108 0.0 0.0 -0.07751879872732817 0.16108938 -9.92642508 0.21782124000000003
0.1998441219329834 0.0 0.0 0.7924620233472759 0.6099212584853405 0.0 0.0 -0.07476990515543709 0.16456015800000004 -9.883339560000001 0.37819512000000005
0.21981358528137207 0.0 0.0 0.7923368931478117 0.6100838038801498 0.0 0.0 -0.07189883853590641 0.16515856800000003 -9.97908516 0.22500216000000003
0.2398085594177246 0.0 0.0 0.7923846682324226 0.6100217517025057 0.0 0.0 -0.06896668539255593 0.16396174800000002 -9.97908516 0.21542760000000002
0.2599334716796875 0.0 0.0 0.7921409003509362 0.6103382619426773 0.0 0.0 -0.06725626272560149 0.16551761400000004 -9.914456880000001 0.3111732
0.2797677516937256 0.0 0.0 0.7917243742199378 0.610878478313034 0.0 0.0 -0.06676757053504308 0.162764928 -9.96232968 0.14601204
0.2997403144836426 0.0 0.0 0.7913496718566314 0.6113638007376637 0.0 0.0 -0.06560692658246685 0.16132874400000002 -9.928818719999999 0.1914912
