time orient_x orient_y orient_z orient_w ang_x ang_y ang_z lin_x lin_y lin_z
0.0 0.0 0.0 0.8168083385207596 0.576909124666057 0.0 0.0 -0.0015271630954950385 0.16420111199999998 -9.94318056 0.27766224
0.020062923431396484 0.0 0.0 0.8172602820457269 0.5762687145685934 0.0 0.0 0.0007941248096574199 0.160610652 -9.9455742 0.28963044000000004
0.04001498222351074 0.0 0.0 0.8175224400201399 0.5758967442723711 0.0 0.0 0.0014049900478554356 0.157977648 -9.919244160000002 0.26569404
0.06006908416748047 0.0 0.0 0.8177682104828702 0.5755476990863956 0.0 0.0 0.00012217304763960358 0.15606273599999998 -9.94318056 0.30638592000000003
0.07993841171264648 0.0 0.0 0.8179559405219253 0.5752808699799539 0.0 0.0 -0.002321287905152459 0.153549414 -9.907275960000002 0.26808768
0.09995222091674805 0.0 0.0 0.8180640912292049 0.5751270665177698 0.0 0.0 -0.002015855286053451 0.150078636 -9.895307760000001 0.27287496
0.11996221542358398 0.0 0.0 0.8183343763695372 0.5747424192208894 0.0 0.0 -0.0036651914291880926 0.14852277 -9.9216378 0.27287496
0.13994359970092773 0.0 0.0 0.8188242195259648 0.5740443341046878 0.0 0.0 -0.0031764992386296795 0.149599908 -9.93839328 0.25611948
0.1600360870361328 0.0 0.0 0.8191945111422039 0.5735157826202218 0.0 0.0 -0.0015271630954950383 0.14672754000000002 -9.914456880000001 0.24175764
0.1799919605255127 0.0 0.0 0.8194339615056876 0.5731736061012365 0.0 0.0 -0.0028710666195306722 0.14493231 -9.93121236 0.20345939999999998
0.19996261596679688 0.0 0.0 0.8194357657899225 0.5731710266092341 0.0 0.0 -0.0031764992386296795 0.14373549000000002 -9.916850519999999 0.18670392000000002
0.21993422508239746 0.0 0.0 0.8195969673561412 0.5729404952528808 0.0 0.0 -0.0028099800957108703 0.14313708 -9.9455742 0.20106576
0.23993754386901855 0.0 0.0 0.8197827683190985 0.5726746133425816 0.0 0.0 -0.0011606439525762282 0.14241898800000002 -9.93121236 0.2872368
0.25995540618896484 0.0 0.0 0.8198222113183143 0.5726181466118142 0.0 0.0 -0.000610865238198015 0.14170089600000005 -9.9216378 0.24415127999999997
0.2799391746520996 0.0 0.0 0.8169770908940666 0.576670124901809 0.0 0.0 0.001466076571675238 0.14265835200000004 -9.95275512 0.18670392000000002
0.29996299743652344 0.0 0.0 0.8150136846252762 0.5794417087796933 0.0 0.0 0.0029932396671702773 0.14445358200000005 -9.96232968 0.16516115999999997
0.3199465274810791 0.0 0.0 0.8135383853932854 0.581511216995585 0.0 0.0 0.00152716309549504 0.14588976600000006 -9.97669152 0.19867212
0.3399648666381836 0.0 0.0 0.8126408025270284 0.5827648977660093 0.0 0.0 0.00317649923862968 0.14672754000000002 -9.96232968 0.17952300000000002
0.36001086235046387 0.0 0.0 0.8120550480757991 0.5835808417816778 0.0 0.0 0.010995574287564282 0.14708658600000002 -9.95993604 0.25851312000000004
0.3799867630004883 0.0 0.0 0.8114389654407653 0.5844371697320598 0.0 0.0 0.01368338133563555 0.14804404200000001 -9.99823428 0.2513322
0.3999474048614502 0.0 0.0 0.8108412521812551 0.5852661478004124 0.0 0.0 0.01258382390687912 0.14780467800000002 -9.995840639999999 0.26569404
0.4199340343475342 0.0 0.0 0.810380879937502 0.5859034301245556 0.0 0.0 0.014599679192932567 0.149599908 -10.000627920000001 0.26090676
0.4400200843811035 0.0 0.0 0.8102057692842204 0.5861455548057706 0.0 0.0 0.013622294811815743 0.148881816 -9.97429788 0.24415127999999997
0.4599471092224121 0.0 0.0 0.8103339186123975 0.5859683782818629 0.0 0.0 0.013805554383275149 0.151634502 -10.000627920000001 0.28244952
0.4799461364746094 0.0 0.0 0.8105859026031197 0.5856197524854211 0.0 0.0 0.01606575576460781 0.153669096 -10.000627920000001 0.26808768
0.4999256134033203 0.0 0.0 0.8104256402998866 0.5858415157229118 0.0 0.0 0.015332717478770186 0.154147824 -10.01259612 0.25611948
0.519923210144043 0.0 0.0 0.8102889072456213 0.5860306193320421 0.0 0.0 0.01502728485967118 0.154387188 -10.00302156 0.20585304000000001
0.5399236679077148 0.0 0.0 0.810058300408454 0.5863493412116765 0.0 0.0 0.015332717478770186 0.15426750600000003 -9.97908516 0.29441772
0.5599708557128906 0.0 0.0 0.8120164219390096 0.5836345864506046 0.0 0.0 0.014966198335851374 0.15486591600000002 -9.96232968 0.32792868000000003
0.5799586772918701 0.0 0.0 0.8133250640435471 0.5818095394530413 0.0 0.0 0.01264491043069892 0.15450687000000002 -9.97669152 0.22978944
0.5999507904052734 0.0 0.0 0.8142982044300109 0.5804467540283608 0.0 0.0 0.013255775668896932 0.155464326 -9.983872439999999 0.27287496
0.620063304901123 0.0 0.0 0.815129083427337 0.5792793603702011 0.0 0.0 0.013683381335635543 0.157020192 -9.96711696 0.2752686
0.639967679977417 0.0 0.0 0.8156433557980897 0.5785550242997038 0.0 0.0 0.013500121764176141 0.16001224200000003 -10.00302156 0.28005588
0.6599607467651367 0.0 0.0 0.8159573116511468 0.578112156560501 0.0 0.0 0.012034045192500903 0.162166518 -9.97190424 0.26808768
0.6799685955047607 0.0 0.0 0.8163219409337762 0.5775971682324217 0.0 0.0 0.010934487763744475 0.16108938 -9.95275512 0.2752686
0.6999478340148926 0.0 0.0 0.8164992003597265 0.5773465647355385 0.0 0.0 0.010567968620825666 0.16192715400000002 -9.96232968 0.24175764
0.7199311256408691 0.0 0.0 0.8166739271563765 0.57709938199844 0.0 0.0 0.011728612573401897 0.16396174800000002 -9.914456880000001 0.25372584000000004
0.7399289608001709 0.0 0.0 0.8167211324788889 0.5770325742645741 0.0 0.0 0.010506882097005866 0.164799522 -9.9455742 0.299205
0.7600035667419434 0.0 0.0 0.8169131963060143 0.5767606346666625 0.0 0.0 0.004948008429403926 0.167552208 -9.933606 0.27287496
0.7799999713897705 0.0 0.0 0.8175143093566087 0.575908286098739 0.0 0.0 0.00671951762017817 0.16934743800000002 -9.95514876 0.18670392000000002
0.800001859664917 0.0 0.0 0.818323954678277 0.5747572576311718 0.0 0.0 0.00910189204915043 0.17389535400000003 -9.97190424 0.2752686
0.8200006484985352 0.0 0.0 0.818747148681288 0.5741542532510413 0.0 0.0 0.007391469382195986 0.177007086 -9.95275512 0.30159864000000003
0.8399045467376709 0.0 0.0 0.8187140028281948 0.5742015165192744 0.0 0.0 0.009346238144429638 0.181315638 -9.92642508 0.26808768
0.8599569797515869 0.0 0.0 0.8184147909188938 0.5746279056965328 0.0 0.0 0.009834930334988048 0.181674684 -9.93839328 0.26808768
0.8799641132354736 0.0 0.0 0.8182497711816168 0.574862863612907 0.0 0.0 0.007574728953655393 0.183469914 -9.93839328 0.24415127999999997
0.8999838829040527 0.0 0.0 0.8183266659230782 0.5747533974142464 0.0 0.0 0.008491026810952415 0.18574387200000003 -9.98626608 0.24654492
0.9199962615966797 0.0 0.0 0.8184353790552028 0.5745985818906677 0.0 0.0 0.009957103382627652 0.18789814800000001 -9.935999639999999 0.24175764
0.9399709701538086 0.0 0.0 0.8185083107493744 0.5744946868633387 0.0 0.0 0.011056660811384077 0.18885560400000004 -9.9695106 0.25611948
0.9600670337677002 0.0 0.0 0.8164600792015517 0.5774018869645265 0.0 0.0 0.011301006906663283 0.19053115200000004 -9.97429788 0.30399228
0.9799389839172363 0.0 0.0 0.8151547352452067 0.5792432628933349 0.0 0.0 0.014172073526193957 0.1922067 -9.9575424 0.30159864000000003
1.0000271797180176 0.0 0.0 0.8143130943830886 0.5804258646168681 0.0 0.0 0.012767083478338522 0.1922067 -9.96711696 0.2513322
1.0199897289276123 0.0 0.0 0.8135790641943069 0.5814543028516651 0.0 0.0 0.011728612573401893 0.192087018 -9.95993604 0.34229051999999993
1.0399894714355469 0.0 0.0 0.8129521068793633 0.582330552109714 0.0 0.0 0.010873401239924673 0.19041147 -9.97908516 0.28244952
1.059952735900879 0.0 0.0 0.8124630054249752 0.5830127484162047 0.0 0.0 0.011667526049582095 0.18837687600000003 -10.0054152 0.22500216000000003
1.08003568649292 0.0 0.0 0.8122508952545526 0.5833082231189424 0.0 0.0 0.011301006906663285 0.186102918 -9.98626608 0.20585304000000001
1.0999257564544678 0.0 0.0 0.8122054083581032 0.5833715579575738 0.0 0.0 0.01148426647812269 0.183709278 -9.98865972 0.27048132
1.1199805736541748 0.0 0.0 0.8123714549912172 0.5831403082581864 0.0 0.0 0.010445795573186065 0.17928104400000003 -9.95993604 0.28244952
1.1399576663970947 0.0 0.0 0.8125769969136039 0.5828538616899342 0.0 0.0 0.010140362954087056 0.17724645 -9.96232968 0.2273958
1.1599714756011963 0.0 0.0 0.8125277434618711 0.58292252152817 0.0 0.0 0.010812314716104875 0.17389535400000003 -9.96711696 0.22978944
1.1799898147583008 0.0 0.0 0.8120390181162734 0.5836031468872991 0.0 0.0 0.008979719001510827 0.16838998200000005 -9.96711696 0.25851312000000004
1.199927568435669 0.0 0.0 0.8116587626148426 0.5841318798615108 0.0 0.0 0.010751228192285071 0.16168779000000005 -9.9814788 0.239364
1.2199468612670898 0.0 0.0 0.8112680470387 0.584674401572374 0.0 0.0 0.010934487763744477 0.15618241800000005 -9.9455742 0.2513322
1.2400083541870117 0.0 0.0 0.8112989164205512 0.5846315662148593 0.0 0.0 0.008552113334772217 0.15151482000000002 -9.97429788 0.23218308
1.2600281238555908 0.0 0.0 0.8111109047376877 0.5848923834481089 0.0 0.0 0.007574728953655393 0.14648817600000003 -9.93121236 0.21782124000000003
1.2799711227416992 0.0 0.0 0.811287997707537 0.5846467179209128 0.0 0.0 0.009773843811168248 0.140863122 -9.94318056 0.20106576
1.2999894618988037 0.0 0.0 0.8116362890956986 0.5841631058385692 0.0 0.0 0.010140362954087056 0.138230118 -9.933606 0.23218308
1.3199331760406494 0.0 0.0 0.8121341145060467 0.5834708048013024 0.0 0.0 0.010140362954087056 0.13212633599999998 -9.9455742 0.239364
1.339967966079712 0.0 0.0 0.8124673955086199 0.5830066305244218 0.0 0.0 0.00952949771588904 0.128057148 -9.912063240000002 0.23457672000000002
1.359994649887085 0.0 0.0 0.8129717900160095 0.5823030728393638 0.0 0.0 0.008857545953871223 0.124945416 -9.907275960000002 0.25851312000000004
1.3814516067504883 0.0 0.0 0.8135504320466079 0.5814943632717152 0.0 0.0 0.007208209810736582 0.12087622800000002 -9.8857332 0.22978944
1.3999886512756348 0.0 0.0 0.8139926303694758 0.5808751997668535 0.0 0.0 0.00751364242983559 0.11764481400000001 -9.895307760000001 0.2273958
1.41998291015625 0.0 0.0 0.8141269898778037 0.5806868728949419 0.0 0.0 0.006230825429619757 0.11549053800000002 -9.940786919999999 0.32314139999999997
1.4400272369384766 0.0 0.0 0.8141946132490254 0.580592052784285 0.0 0.0 0.00555887366760194 0.11058357600000002 -10.00302156 0.19388484
1.4600112438201904 0.0 0.0 0.8141791961367643 0.5806136724002393 0.0 0.0 0.00671951762017817 0.11393467200000003 -9.8378604 0.2872368
1.4800240993499756 0.0 0.0 0.8140380578356091 0.5808115360383517 0.0 0.0 0.006047565858160352 0.11501181000000002 -9.804349440000001 0.25851312000000004
1.499981164932251 0.0 0.0 0.8137884635010576 0.5811611968056606 0.0 0.0 0.003970624048287102 0.11776449600000001 -9.96232968 0.22500216000000003
