time orient_x orient_y orient_z orient_w ang_x ang_y ang_z lin_x lin_y lin_z
0.0 0.0 0.0 -0.3638525208434083 0.9314565706869522 0.0 0.0 0.4393342793120127 0.07503802200000001 -10.127490840000002 0.32553504
0.019579648971557617 0.0 0.0 -0.3615390091570274 0.9323569835946717 0.0 0.0 0.43799037578797706 0.09466587000000001 -9.28492956 -0.18909756000000003
0.03956270217895508 0.0 0.0 -0.35954287469813195 0.933128566304667 0.0 0.0 0.43579126093046416 0.09035731800000002 -9.97429788 0.1436184
0.05968356132507324 0.0 0.0 -0.35756886703651836 0.9338867732901139 0.0 0.0 0.4351193091684464 0.09717919200000001 -10.42908948 -0.06223464
0.0796205997467041 0.0 0.0 -0.35390685028663 0.9352806751559646 0.0 0.0 0.4356080013590048 0.113934672 -9.919244160000002 0.4667598
0.09964156150817871 0.0 0.0 -0.35123886153193035 0.936285886975636 0.0 0.0 0.4349360495969869 0.11405435400000001 -10.0054152 0.36862056
0.11964654922485352 0.0 0.0 -0.3472252020848306 0.9377817758077561 0.0 0.0 0.4360356070257434 0.10029092399999999 -9.74450844 0.16037388
0.1396031379699707 0.0 0.0 -0.34331442689490443 0.9392205301662775 0.0 0.0 0.43493604959698695 0.096700464 -9.924031440000002 0.49787712
0.15956759452819824 0.0 0.0 -0.33899797997864534 0.940787101086318 0.0 0.0 0.4333477999776721 0.104479794 -10.34531208 0.27287496
0.1795363426208496 0.0 0.0 -0.3339043003661334 0.9426069797094667 0.0 0.0 0.43194280992981665 0.12374859600000002 -9.57456 0.48830255999999994
0.19960522651672363 0.0 0.0 -0.3294306883911588 0.9441797612457742 0.0 0.0 0.43273693473947406 0.12482573400000004 -9.93121236 0.41409972
0.21961164474487305 0.0 0.0 -0.3230930800970658 0.9463671917355287 0.0 0.0 0.4338975786920503 0.13954662 -10.12988448 0.043085519999999995
0.23957586288452148 0.0 0.0 -0.3175615585854459 0.9482376582422691 0.0 0.0 0.4303545603105019 0.16168779 -9.79477488 0.50984532
0.2595634460449219 0.0 0.0 -0.311769325441913 0.9501578225292335 0.0 0.0 0.4297436950723039 0.13954662 -9.627220079999999 0.2273958
0.27964115142822266 0.0 0.0 -0.30636510913623627 0.951914082206972 0.0 0.0 0.4336532325967711 0.130211424 -10.39079124 -0.06702192
0.29958033561706543 0.0 0.0 -0.30001193008651295 0.95393544949633 0.0 0.0 0.43383649216823056 0.14852277 -9.983872439999999 0.58404816
0.3196272850036621 0.0 0.0 -0.2927880010070795 0.9561773823231119 0.0 0.0 0.4359745205019236 0.155224962 -10.05568164 0.10771380000000001
0.33957576751708984 0.0 0.0 -0.2861313033628087 0.958190418046382 0.0 0.0 0.4371351644544998 0.16348301999999998 -9.9096696 0.26090676
0.3595271110534668 0.0 0.0 -0.27982221057136464 0.9600518373874167 0.0 0.0 0.43615778007338296 0.17150171399999997 -9.9096696 0.06941556
0.3795933723449707 0.0 0.0 -0.2739083636719737 0.9617557945292254 0.0 0.0 0.43664647226394143 0.15618241800000002 -9.907275960000002 0.32314139999999997
0.3995983600616455 0.0 0.0 -0.2684680852615597 0.9632885793966375 0.0 0.0 0.43469170350170777 0.15271164 -10.3644612 0.12446928
0.41967177391052246 0.0 0.0 -0.263994032974883 0.9645243130961793 0.0 0.0 0.4366464722639414 0.142658352 -9.77323212 0.26090676
0.4396204948425293 0.0 0.0 -0.25831265375442886 0.9660613711925058 0.0 0.0 0.4368297318354008 0.16168779 -9.73493388 -0.47633435999999996
0.45957279205322266 0.0 0.0 -0.253436441873411 0.9673520403299645 0.0 0.0 0.4403727502169493 0.141222168 -9.5984964 0.43085520000000005
0.47954583168029785 0.0 0.0 -0.2482229365559097 0.9687029337044256 0.0 0.0 0.4413501345980661 0.11297721600000002 -10.235204640000001 -0.22021488
0.49954843521118164 0.0 0.0 -0.24285721886792236 0.9700620450485309 0.0 0.0 0.44238860550300274 0.10854898200000003 -10.05807528 0.08856468000000002
0.5195293426513672 0.0 0.0 -0.2381455957185441 0.9712294658008784 0.0 0.0 0.44128904807424624 0.09777760200000002 -10.347705719999999 0.07659648000000001
