epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,200.442,1.10378,0.91503,1.20969,0.76907,0.49344,0.56306,0.36627,1.14271,0.98038,1.19508,0.0009406,0.0009406,0.0009406
14,215.826,1.0989,0.89145,1.20219,0.69252,0.53633,0.54106,0.34893,1.14047,0.95392,1.21302,0.00093565,0.00093565,0.00093565
15,230.974,1.08196,0.86793,1.19503,0.43141,0.52608,0.52985,0.35821,1.12294,0.92911,1.17458,0.0009307,0.0009307,0.0009307
16,244.505,1.09845,0.87336,1.19582,0.90541,0.51711,0.55562,0.40576,1.08845,0.9076,1.15186,0.00092575,0.00092575,0.00092575
17,258.177,1.069,0.84298,1.18292,0.71199,0.58446,0.68598,0.5117,1.06049,0.90901,1.16271,0.0009208,0.0009208,0.0009208
18,272.845,1.06035,0.83055,1.1728,0.76148,0.51631,0.55165,0.39141,1.06771,0.90301,1.14653,0.00091585,0.00091585,0.00091585
19,284.824,1.0618,0.83035,1.17362,0.71444,0.63757,0.62487,0.43841,1.02642,0.8458,1.13584,0.0009109,0.0009109,0.0009109
20,296.841,1.04463,0.8141,1.15874,0.66203,0.58299,0.60674,0.43296,1.06545,0.82775,1.13663,0.00090595,0.00090595,0.00090595
21,308.834,1.03846,0.79734,1.16417,0.69335,0.54861,0.58535,0.38093,1.08637,0.87315,1.18718,0.000901,0.000901,0.000901
22,322.221,1.05267,0.81256,1.16884,0.69589,0.54328,0.59575,0.42092,1.04878,0.80393,1.14466,0.00089605,0.00089605,0.00089605
23,338.58,1.03167,0.77269,1.15507,0.86739,0.55277,0.5808,0.40168,1.1032,0.84292,1.15214,0.0008911,0.0008911,0.0008911
24,352.627,1.02204,0.76685,1.14791,0.74766,0.6262,0.60838,0.42541,1.04143,0.80906,1.10145,0.00088615,0.00088615,0.00088615
25,366.351,1.00131,0.75491,1.13604,0.74128,0.53834,0.59579,0.41047,1.04377,0.81854,1.13367,0.0008812,0.0008812,0.0008812
26,381.064,1.00312,0.74694,1.14472,0.8629,0.584,0.61666,0.43058,1.00161,0.77608,1.08638,0.00087625,0.00087625,0.00087625
27,395.958,0.99942,0.74087,1.13543,0.86707,0.55756,0.61246,0.43028,1.02437,0.81375,1.14401,0.0008713,0.0008713,0.0008713
28,408.163,1.00219,0.73216,1.13935,0.92746,0.49994,0.60138,0.43815,1.02733,0.76227,1.1373,0.00086635,0.00086635,0.00086635
29,420.246,0.99473,0.73124,1.14253,0.7963,0.59998,0.67377,0.45977,1.02586,0.7657,1.13219,0.0008614,0.0008614,0.0008614
30,432.222,0.99572,0.73843,1.14574,0.71346,0.61764,0.62358,0.44611,1.0234,0.78778,1.14556,0.00085645,0.00085645,0.00085645
31,444.206,0.9732,0.71274,1.13724,0.87466,0.54707,0.76318,0.55374,1.00193,0.78351,1.13686,0.0008515,0.0008515,0.0008515
32,458.145,0.98467,0.71541,1.14194,0.67613,0.61229,0.6164,0.44429,1.02818,0.78274,1.12144,0.00084655,0.00084655,0.00084655
33,473.107,0.95783,0.69399,1.12509,0.74202,0.59338,0.78066,0.57742,0.9796,0.75608,1.11914,0.0008416,0.0008416,0.0008416
34,488.282,0.97101,0.68752,1.11853,0.55002,0.80161,0.78179,0.56456,0.98004,0.78871,1.09043,0.00083665,0.00083665,0.00083665
35,502.669,0.96839,0.70115,1.1224,0.88287,0.5708,0.7644,0.54771,1.02367,0.78485,1.14354,0.0008317,0.0008317,0.0008317
36,517.866,0.95241,0.68662,1.12359,0.75339,0.6031,0.61588,0.43647,1.02991,0.76924,1.13967,0.00082675,0.00082675,0.00082675
37,533.336,0.95172,0.68643,1.1227,0.68231,0.59514,0.63664,0.44777,1.02451,0.77619,1.1373,0.0008218,0.0008218,0.0008218
38,548.7,0.93228,0.66303,1.10877,0.77147,0.58994,0.63412,0.43665,1.01327,0.77824,1.14167,0.00081685,0.00081685,0.00081685
39,563.986,0.94729,0.67996,1.10986,0.92275,0.56374,0.60826,0.42019,1.02112,0.75694,1.13888,0.0008119,0.0008119,0.0008119
40,579.14,0.94674,0.66506,1.10472,0.74697,0.64201,0.71021,0.48167,1.05373,0.79501,1.15067,0.00080695,0.00080695,0.00080695
41,594.658,0.94096,0.66009,1.10816,0.73058,0.61953,0.64641,0.4438,0.98364,0.73719,1.10386,0.000802,0.000802,0.000802
42,609.141,0.93011,0.64896,1.11003,0.9071,0.57979,0.64855,0.44861,1.02412,0.80489,1.13849,0.00079705,0.00079705,0.00079705
43,624.179,0.9293,0.65084,1.0976,0.7438,0.58084,0.62766,0.4465,1.0224,0.73094,1.12834,0.0007921,0.0007921,0.0007921
44,639.669,0.90902,0.6359,1.08631,0.74112,0.58074,0.74538,0.54299,0.99529,0.75852,1.10499,0.00078715,0.00078715,0.00078715
45,655.294,0.93252,0.65279,1.10646,0.52426,0.8011,0.66993,0.49533,1.00369,0.75801,1.12884,0.0007822,0.0007822,0.0007822
46,670.709,0.92721,0.64265,1.10058,0.91376,0.55006,0.59284,0.44197,0.98385,0.80058,1.12923,0.00077725,0.00077725,0.00077725
47,686.455,0.92259,0.64599,1.10556,0.73404,0.57783,0.59994,0.44785,1.01389,0.80415,1.11628,0.0007723,0.0007723,0.0007723
48,701.817,0.89833,0.61542,1.07953,0.76153,0.58724,0.60894,0.44293,0.99185,0.78316,1.12098,0.00076735,0.00076735,0.00076735
49,717.4,0.89309,0.61506,1.09078,0.96787,0.5198,0.61771,0.44445,0.97624,0.72061,1.0912,0.0007624,0.0007624,0.0007624
50,732.718,0.91252,0.61516,1.08796,0.74079,0.58457,0.67045,0.46734,0.98499,0.80714,1.10941,0.00075745,0.00075745,0.00075745
51,747.997,0.88367,0.6053,1.078,0.75659,0.61251,0.69083,0.5068,1.01043,0.68384,1.13065,0.0007525,0.0007525,0.0007525
52,762.83,0.89954,0.61661,1.08846,0.71007,0.58296,0.64835,0.47968,0.99871,0.75956,1.13081,0.00074755,0.00074755,0.00074755
53,778.278,0.8755,0.59446,1.07284,0.71968,0.61178,0.59688,0.43157,1.00262,0.74948,1.13336,0.0007426,0.0007426,0.0007426
54,793.742,0.88818,0.59447,1.07562,0.49222,0.72128,0.67174,0.50041,1.01292,0.74848,1.13417,0.00073765,0.00073765,0.00073765
55,809.751,0.88153,0.59938,1.08258,0.91386,0.52371,0.67546,0.51228,0.95865,0.78056,1.0891,0.0007327,0.0007327,0.0007327
56,825.423,0.88344,0.60139,1.07372,0.82765,0.56423,0.67462,0.50703,0.98768,0.73138,1.13531,0.00072775,0.00072775,0.00072775
57,841.073,0.88341,0.6013,1.07812,0.7361,0.57673,0.61458,0.46544,1.00402,0.75913,1.12753,0.0007228,0.0007228,0.0007228
58,856.285,0.85963,0.58153,1.06663,0.65684,0.57256,0.63721,0.46839,0.98177,0.76696,1.12013,0.00071785,0.00071785,0.00071785
59,871.548,0.86597,0.57983,1.06559,0.92846,0.57256,0.7823,0.5767,1.00496,0.75805,1.13463,0.0007129,0.0007129,0.0007129
60,886.937,0.87273,0.58202,1.07677,0.57897,0.79782,0.77068,0.55701,0.97731,0.77875,1.10772,0.00070795,0.00070795,0.00070795
61,902.397,0.85932,0.58449,1.07036,0.93834,0.50641,0.60988,0.45492,1.00398,0.75669,1.14258,0.000703,0.000703,0.000703
62,919.173,0.86266,0.56471,1.06472,0.76717,0.56745,0.64818,0.49279,1.00794,0.73278,1.12067,0.00069805,0.00069805,0.00069805
63,937.133,0.84736,0.57161,1.06401,0.75087,0.60005,0.63533,0.46138,1.01304,0.78359,1.10474,0.0006931,0.0006931,0.0006931
64,952.177,0.85744,0.5735,1.06654,0.7503,0.57695,0.60543,0.44228,0.9829,0.78668,1.11645,0.00068815,0.00068815,0.00068815
65,967.633,0.84223,0.55863,1.06046,0.80487,0.55915,0.6349,0.45977,0.98427,0.73445,1.11742,0.0006832,0.0006832,0.0006832
66,983.498,0.85782,0.56148,1.05797,0.79591,0.53853,0.61426,0.46308,0.96713,0.72559,1.08459,0.00067825,0.00067825,0.00067825
67,998.827,0.84688,0.55779,1.05665,0.76033,0.60489,0.62509,0.46056,0.95968,0.72968,1.07836,0.0006733,0.0006733,0.0006733
68,1013.03,0.83093,0.54793,1.04421,0.79362,0.57964,0.60083,0.44167,1.00199,0.75856,1.1113,0.00066835,0.00066835,0.00066835
69,1028.07,0.84732,0.55573,1.05581,0.7388,0.59719,0.62004,0.4384,1.00164,0.73723,1.12794,0.0006634,0.0006634,0.0006634
70,1042.18,0.83701,0.54276,1.04645,0.7308,0.59145,0.64024,0.46905,0.97319,0.80094,1.09398,0.00065845,0.00065845,0.00065845
71,1059.46,0.83676,0.54887,1.04947,0.78174,0.56738,0.67988,0.5101,0.99979,0.74841,1.15477,0.0006535,0.0006535,0.0006535
72,1074.67,0.82495,0.53908,1.04505,0.78507,0.57727,0.64568,0.46785,0.97769,0.71364,1.10223,0.00064855,0.00064855,0.00064855
73,1089.83,0.83371,0.53984,1.04601,0.70083,0.5904,0.6102,0.43292,0.98326,0.7795,1.09433,0.0006436,0.0006436,0.0006436
74,1105.08,0.82056,0.52689,1.0369,0.72764,0.63081,0.58943,0.41737,0.99522,0.77636,1.09182,0.00063865,0.00063865,0.00063865
75,1119.97,0.83236,0.53852,1.04497,0.7451,0.57229,0.61126,0.44271,0.98284,0.7701,1.09881,0.0006337,0.0006337,0.0006337
76,1135.23,0.82097,0.53356,1.04256,0.70688,0.57535,0.6355,0.46368,0.98331,0.75812,1.10449,0.00062875,0.00062875,0.00062875
77,1150.23,0.81315,0.5284,1.03956,0.73038,0.57015,0.6294,0.46239,0.95766,0.74286,1.0966,0.0006238,0.0006238,0.0006238
78,1166.44,0.82598,0.54162,1.04853,0.76306,0.60548,0.61311,0.44653,0.97505,0.79386,1.09365,0.00061885,0.00061885,0.00061885
79,1178.69,0.80408,0.52441,1.04329,0.92134,0.52507,0.76101,0.56865,0.96963,0.72912,1.08652,0.0006139,0.0006139,0.0006139
80,1190.93,0.8108,0.53171,1.03715,0.78738,0.5095,0.62026,0.45288,0.99568,0.74185,1.10411,0.00060895,0.00060895,0.00060895
81,1204,0.8071,0.52554,1.02796,0.71626,0.58696,0.59661,0.44484,0.98667,0.77105,1.09621,0.000604,0.000604,0.000604
82,1216.09,0.80709,0.51585,1.03567,0.76351,0.61595,0.66819,0.49965,0.97464,0.74589,1.11685,0.00059905,0.00059905,0.00059905
83,1230.37,0.7984,0.51816,1.02829,0.69812,0.6109,0.62235,0.45349,0.97562,0.75893,1.10966,0.0005941,0.0005941,0.0005941
84,1243.04,0.79499,0.51606,1.0304,0.60651,0.74224,0.74157,0.5716,0.99523,0.78627,1.1285,0.00058915,0.00058915,0.00058915
85,1256.23,0.78644,0.50266,1.02322,0.78008,0.58556,0.60938,0.43946,0.99549,0.75805,1.10837,0.0005842,0.0005842,0.0005842
86,1269.99,0.79569,0.51384,1.02689,0.71219,0.62623,0.64348,0.47527,0.98718,0.76211,1.12245,0.00057925,0.00057925,0.00057925
87,1285.18,0.78876,0.50554,1.01735,0.59663,0.79946,0.77751,0.57917,0.9677,0.76517,1.08774,0.0005743,0.0005743,0.0005743
88,1300.16,0.78126,0.50724,1.01705,0.78908,0.58825,0.61473,0.45434,0.97969,0.7608,1.0971,0.00056935,0.00056935,0.00056935
89,1315.12,0.79615,0.51317,1.02721,0.72279,0.59325,0.61907,0.46293,0.95664,0.77608,1.0725,0.0005644,0.0005644,0.0005644
90,1329.8,0.77011,0.50089,1.01448,0.75004,0.62708,0.61194,0.44663,0.99273,0.74876,1.12782,0.00055945,0.00055945,0.00055945
91,1344.56,0.7896,0.50659,1.02706,0.70913,0.57514,0.59609,0.44132,0.97053,0.78585,1.12049,0.0005545,0.0005545,0.0005545
92,1359.47,0.77073,0.49186,1.01521,0.70182,0.59959,0.61073,0.4508,0.95902,0.76178,1.10188,0.00054955,0.00054955,0.00054955
93,1374.38,0.76759,0.49173,1.01167,0.71413,0.59634,0.60681,0.46223,0.99661,0.75432,1.10034,0.0005446,0.0005446,0.0005446
94,1389.84,0.76438,0.49453,1.00204,0.71353,0.57176,0.60015,0.4466,0.97996,0.77121,1.10864,0.00053965,0.00053965,0.00053965
95,1405.45,0.76513,0.49042,1.01168,0.73498,0.60777,0.59416,0.44242,1.00001,0.7781,1.12818,0.0005347,0.0005347,0.0005347
96,1420.76,0.76718,0.47952,1.01026,0.76953,0.62363,0.61314,0.45768,0.94916,0.71774,1.09482,0.00052975,0.00052975,0.00052975
97,1436.02,0.74074,0.47492,1.00105,0.79825,0.62552,0.70011,0.5437,0.98871,0.7452,1.1138,0.0005248,0.0005248,0.0005248
98,1451.37,0.75992,0.48554,1.0085,0.69683,0.63627,0.63756,0.47065,0.98738,0.75606,1.11165,0.00051985,0.00051985,0.00051985
99,1465.48,0.75744,0.48961,1.00807,0.65696,0.76358,0.76705,0.57285,0.97694,0.75352,1.11512,0.0005149,0.0005149,0.0005149
100,1477.45,0.75485,0.47261,1.0069,0.75771,0.59641,0.60625,0.44811,1.00023,0.78414,1.12537,0.00050995,0.00050995,0.00050995
101,1489.47,0.75675,0.4809,1.00339,0.92727,0.599,0.76999,0.5737,1.00108,0.78251,1.1263,0.000505,0.000505,0.000505
102,1502.2,0.74558,0.47232,1.00273,0.74572,0.60745,0.63042,0.46251,0.97634,0.81839,1.10086,0.00050005,0.00050005,0.00050005
103,1516.1,0.74954,0.47513,1.00315,0.92018,0.59627,0.69485,0.51453,0.98356,0.76654,1.11964,0.0004951,0.0004951,0.0004951
104,1530.99,0.73009,0.45839,0.99565,0.71316,0.61611,0.61793,0.45243,0.98236,0.76798,1.1091,0.00049015,0.00049015,0.00049015
105,1545.94,0.74441,0.46562,1.00379,0.77451,0.615,0.61941,0.46001,0.98331,0.71705,1.10879,0.0004852,0.0004852,0.0004852
106,1561.08,0.73226,0.46172,0.99113,0.76587,0.62667,0.64062,0.47297,0.97174,0.77263,1.09483,0.00048025,0.00048025,0.00048025
107,1576.06,0.72464,0.45667,0.99548,0.82454,0.5866,0.60851,0.45353,0.96798,0.75203,1.09192,0.0004753,0.0004753,0.0004753
108,1591.55,0.74102,0.46906,1.00195,0.73204,0.61388,0.60014,0.44473,0.96973,0.75992,1.09893,0.00047035,0.00047035,0.00047035
109,1609.29,0.73576,0.46113,1.00052,0.75316,0.62018,0.59837,0.43118,0.96676,0.73298,1.10428,0.0004654,0.0004654,0.0004654
110,1622.08,0.72539,0.45406,0.99976,0.77469,0.61057,0.6086,0.46023,0.97547,0.72554,1.11162,0.00046045,0.00046045,0.00046045
111,1634.91,0.71847,0.45139,0.99552,0.73348,0.61451,0.60784,0.45375,0.98092,0.71074,1.09838,0.0004555,0.0004555,0.0004555
112,1649.67,0.71239,0.44893,0.99027,0.75205,0.59237,0.63599,0.48082,0.96767,0.75653,1.10772,0.00045055,0.00045055,0.00045055
113,1663.04,0.71128,0.44997,0.98761,0.73639,0.62377,0.59624,0.44024,0.95705,0.70165,1.09094,0.0004456,0.0004456,0.0004456
114,1677.15,0.70596,0.44146,0.9905,0.71488,0.60099,0.60448,0.45691,0.98836,0.77069,1.11527,0.00044065,0.00044065,0.00044065
115,1692.66,0.71875,0.44957,0.99195,0.77986,0.62842,0.61138,0.45668,0.98123,0.73037,1.11985,0.0004357,0.0004357,0.0004357
116,1708.26,0.71251,0.44199,0.98709,0.75529,0.62733,0.61072,0.4517,0.97442,0.71829,1.10708,0.00043075,0.00043075,0.00043075
117,1724.57,0.70401,0.4452,0.98438,0.76011,0.61148,0.60028,0.43982,0.97014,0.72566,1.09896,0.0004258,0.0004258,0.0004258
118,1742.95,0.70572,0.43896,0.98368,0.7041,0.5803,0.58706,0.43759,0.97552,0.75719,1.1167,0.00042085,0.00042085,0.00042085
119,1760.64,0.7167,0.4456,0.98968,0.73083,0.62522,0.5959,0.45503,0.97438,0.74723,1.11764,0.0004159,0.0004159,0.0004159
120,1776.67,0.68582,0.43617,0.97713,0.70741,0.62076,0.62844,0.4639,0.97031,0.71014,1.12562,0.00041095,0.00041095,0.00041095
121,1788.82,0.70884,0.4389,0.98991,0.77076,0.5704,0.60695,0.4513,0.96268,0.70543,1.10033,0.000406,0.000406,0.000406
122,1800.84,0.71271,0.43497,0.9829,0.77133,0.60084,0.63632,0.47344,0.99149,0.73085,1.12269,0.00040105,0.00040105,0.00040105
123,1812.79,0.69218,0.43399,0.97648,0.75288,0.59925,0.61515,0.45787,0.97172,0.76877,1.10429,0.0003961,0.0003961,0.0003961
124,1824.8,0.69021,0.42945,0.97561,0.74996,0.60178,0.66538,0.49029,0.95994,0.67895,1.09638,0.00039115,0.00039115,0.00039115
125,1836.8,0.68578,0.43099,0.97561,0.82128,0.59165,0.61156,0.45334,0.97513,0.68609,1.1093,0.0003862,0.0003862,0.0003862
126,1848.84,0.68072,0.42649,0.97198,0.81578,0.58907,0.7807,0.57859,0.96176,0.72697,1.0943,0.00038125,0.00038125,0.00038125
127,1860.83,0.69484,0.4343,0.97688,0.75103,0.58739,0.69656,0.51789,0.9931,0.74863,1.12941,0.0003763,0.0003763,0.0003763
128,1872.83,0.68959,0.42514,0.97166,0.75486,0.57152,0.65268,0.48673,0.9832,0.73199,1.11625,0.00037135,0.00037135,0.00037135
129,1884.86,0.6679,0.41324,0.96454,0.79706,0.59094,0.64995,0.47994,0.97667,0.72178,1.09818,0.0003664,0.0003664,0.0003664
130,1897.86,0.67722,0.4151,0.97207,0.7518,0.61268,0.61478,0.45491,0.98109,0.72252,1.10012,0.00036145,0.00036145,0.00036145
131,1912.99,0.66483,0.41082,0.96649,0.81971,0.58694,0.62767,0.47297,0.98416,0.7672,1.10754,0.0003565,0.0003565,0.0003565
132,1925.17,0.67875,0.41863,0.96758,0.8023,0.58985,0.66551,0.4892,0.97036,0.71893,1.09261,0.00035155,0.00035155,0.00035155
133,1937.22,0.66198,0.40793,0.96568,0.75185,0.56982,0.59742,0.44758,0.98371,0.74364,1.10543,0.0003466,0.0003466,0.0003466
134,1951.37,0.66765,0.41476,0.97049,0.72989,0.5716,0.58713,0.44138,0.96402,0.75512,1.09892,0.00034165,0.00034165,0.00034165
135,1966.35,0.6533,0.40232,0.96335,0.76063,0.59094,0.59524,0.45715,0.95163,0.71048,1.08605,0.0003367,0.0003367,0.0003367
136,1981.5,0.66194,0.40998,0.96434,0.82219,0.58871,0.60995,0.46003,0.9821,0.72539,1.11046,0.00033175,0.00033175,0.00033175
137,1997.06,0.67068,0.41639,0.96644,0.71006,0.57618,0.59619,0.44983,0.97578,0.71279,1.09602,0.0003268,0.0003268,0.0003268
138,2012.5,0.65964,0.39994,0.95801,0.7281,0.59422,0.598,0.44378,0.97694,0.73997,1.09301,0.00032185,0.00032185,0.00032185
139,2027.62,0.65505,0.40385,0.96057,0.75471,0.5716,0.60732,0.45442,0.95956,0.73187,1.08284,0.0003169,0.0003169,0.0003169
140,2041.74,0.65931,0.40538,0.96583,0.7582,0.574,0.60552,0.45409,0.97462,0.75482,1.1143,0.00031195,0.00031195,0.00031195
141,2055.23,0.65069,0.40363,0.96281,0.75916,0.57368,0.60453,0.45138,0.97382,0.75476,1.13263,0.000307,0.000307,0.000307
142,2069.11,0.64421,0.39176,0.95342,0.73487,0.57219,0.60764,0.45365,0.98026,0.76824,1.10444,0.00030205,0.00030205,0.00030205
143,2082.81,0.65293,0.39992,0.96235,0.75502,0.57535,0.60456,0.45006,0.96899,0.75661,1.10129,0.0002971,0.0002971,0.0002971
144,2097.25,0.64738,0.39824,0.9585,0.76123,0.57696,0.60223,0.44933,0.95849,0.73493,1.09033,0.00029215,0.00029215,0.00029215
145,2111.42,0.65423,0.40004,0.95958,0.75879,0.57387,0.60787,0.44962,0.97129,0.73249,1.09564,0.0002872,0.0002872,0.0002872
146,2127.18,0.64985,0.39969,0.95747,0.75392,0.58839,0.61175,0.45624,0.97209,0.72205,1.09677,0.00028225,0.00028225,0.00028225
147,2142.44,0.63173,0.39198,0.95182,0.75297,0.57655,0.60574,0.44973,0.97343,0.71813,1.10225,0.0002773,0.0002773,0.0002773
148,2154.93,0.63248,0.38985,0.95357,0.75294,0.57033,0.60171,0.44674,0.98469,0.74533,1.12031,0.00027235,0.00027235,0.00027235
149,2167.28,0.62789,0.38556,0.94972,0.75047,0.57351,0.59774,0.44527,0.99132,0.7525,1.12414,0.0002674,0.0002674,0.0002674
150,2179.44,0.63338,0.38167,0.95283,0.75072,0.57506,0.60044,0.44559,0.99887,0.79167,1.14114,0.00026245,0.00026245,0.00026245
151,2193.28,0.63065,0.3842,0.95146,0.76334,0.5703,0.60288,0.44526,0.98263,0.78846,1.13073,0.0002575,0.0002575,0.0002575
152,2208.21,0.62354,0.38771,0.95337,0.75569,0.57354,0.5958,0.44508,0.98485,0.78693,1.14382,0.00025255,0.00025255,0.00025255
153,2223.42,0.6182,0.38186,0.95335,0.77416,0.5684,0.60017,0.441,0.97419,0.76531,1.12265,0.0002476,0.0002476,0.0002476
154,2238.46,0.62303,0.3793,0.94716,0.76799,0.57594,0.59402,0.44712,0.9722,0.77196,1.11387,0.00024265,0.00024265,0.00024265
155,2253.36,0.61402,0.37659,0.94888,0.75863,0.57484,0.6051,0.45761,0.98663,0.76533,1.1256,0.0002377,0.0002377,0.0002377
156,2267.36,0.62371,0.37817,0.94565,0.7637,0.57608,0.60292,0.44684,0.9763,0.76471,1.12091,0.00023275,0.00023275,0.00023275
157,2281.51,0.6215,0.37501,0.94397,0.74584,0.57592,0.60022,0.44803,0.98277,0.7565,1.11687,0.0002278,0.0002278,0.0002278
158,2296.16,0.61989,0.38008,0.94425,0.7689,0.57029,0.60704,0.45554,0.98183,0.78008,1.11314,0.00022285,0.00022285,0.00022285
159,2311.5,0.63168,0.38162,0.94513,0.75528,0.57219,0.60706,0.45526,0.97831,0.78673,1.10424,0.0002179,0.0002179,0.0002179
160,2326.83,0.61202,0.3752,0.93965,0.76449,0.54771,0.59694,0.44411,0.97013,0.76509,1.10519,0.00021295,0.00021295,0.00021295
161,2342.13,0.6104,0.37324,0.94195,0.75609,0.57187,0.60125,0.44899,0.96892,0.76132,1.10182,0.000208,0.000208,0.000208
162,2357.79,0.60543,0.37472,0.93877,0.76603,0.57188,0.60041,0.44644,0.97569,0.76838,1.1101,0.00020305,0.00020305,0.00020305
163,2372.84,0.60607,0.37468,0.93746,0.77001,0.54115,0.59547,0.44682,0.96666,0.77589,1.10154,0.0001981,0.0001981,0.0001981
164,2387.76,0.59668,0.37061,0.93981,0.74949,0.56143,0.58866,0.44547,0.97672,0.77721,1.12332,0.00019315,0.00019315,0.00019315
165,2405.12,0.60922,0.36882,0.94363,0.74453,0.57232,0.5921,0.44479,0.97701,0.75588,1.11231,0.0001882,0.0001882,0.0001882
166,2421.18,0.59888,0.3683,0.93453,0.77267,0.57065,0.60367,0.45362,0.97639,0.76758,1.10957,0.00018325,0.00018325,0.00018325
167,2438.09,0.60942,0.3695,0.94228,0.75819,0.57317,0.60478,0.45532,0.97805,0.78221,1.1137,0.0001783,0.0001783,0.0001783
168,2454.57,0.59417,0.36324,0.93379,0.75392,0.57159,0.60245,0.44857,0.96772,0.76551,1.11055,0.00017335,0.00017335,0.00017335
169,2466.66,0.5964,0.36219,0.93903,0.7421,0.5713,0.60472,0.4592,0.96192,0.75683,1.10747,0.0001684,0.0001684,0.0001684
170,2478.68,0.59795,0.37093,0.94377,0.74017,0.57117,0.60502,0.45626,0.96626,0.73961,1.10263,0.00016345,0.00016345,0.00016345
171,2492.62,0.58796,0.36067,0.93005,0.75075,0.56468,0.60243,0.45899,0.96576,0.7613,1.10586,0.0001585,0.0001585,0.0001585
172,2507.87,0.59218,0.36186,0.93804,0.74715,0.54668,0.60502,0.45361,0.9671,0.74982,1.10006,0.00015355,0.00015355,0.00015355
173,2522.39,0.57924,0.35621,0.92253,0.77017,0.53392,0.59969,0.4525,0.96669,0.72774,1.09722,0.0001486,0.0001486,0.0001486
174,2534.4,0.58063,0.35824,0.92941,0.76826,0.53981,0.59992,0.4523,0.96904,0.74499,1.10157,0.00014365,0.00014365,0.00014365
175,2546.4,0.57912,0.35703,0.92753,0.76686,0.54412,0.59755,0.45254,0.96663,0.74558,1.10131,0.0001387,0.0001387,0.0001387
176,2558.61,0.5877,0.36397,0.93549,0.7163,0.59004,0.59267,0.44593,0.96404,0.75382,1.09839,0.00013375,0.00013375,0.00013375
177,2570.65,0.58617,0.35798,0.93624,0.72979,0.59087,0.58956,0.4416,0.96511,0.76525,1.09559,0.0001288,0.0001288,0.0001288
178,2582.71,0.57866,0.35872,0.93035,0.74013,0.58792,0.59205,0.44889,0.95931,0.75861,1.09028,0.00012385,0.00012385,0.00012385
179,2594.91,0.57961,0.34935,0.92715,0.74472,0.57578,0.59875,0.44723,0.96319,0.73608,1.08763,0.0001189,0.0001189,0.0001189
180,2609.69,0.57318,0.34581,0.91972,0.74285,0.57681,0.60378,0.45113,0.96385,0.74099,1.08558,0.00011395,0.00011395,0.00011395
181,2624.58,0.57547,0.35592,0.92853,0.75719,0.54937,0.60164,0.44657,0.96818,0.74938,1.09059,0.000109,0.000109,0.000109
182,2637.71,0.58515,0.35719,0.93204,0.76216,0.54931,0.6016,0.44912,0.97245,0.75067,1.09209,0.00010405,0.00010405,0.00010405
183,2652.72,0.57343,0.34822,0.92984,0.70582,0.6224,0.60458,0.44521,0.972,0.74803,1.09574,9.91e-05,9.91e-05,9.91e-05
184,2668.11,0.56884,0.34515,0.92246,0.71293,0.62573,0.604,0.44313,0.97456,0.74681,1.09954,9.415e-05,9.415e-05,9.415e-05
