epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,177.654,1.08976,0.79081,1.15772,0.83618,0.78512,0.80016,0.5449,1.0799,0.74187,1.14667,0.00126631,0.00126631,0.00126631
25,184.931,1.08321,0.78244,1.16041,0.71616,0.83956,0.79515,0.55968,1.07749,0.73691,1.14402,0.00125923,0.00125923,0.00125923
26,192.188,1.06548,0.77373,1.14757,0.91856,0.73332,0.81477,0.58526,1.07295,0.68283,1.142,0.00125216,0.00125216,0.00125216
27,199.512,1.06128,0.76299,1.15219,0.81195,0.7996,0.7693,0.52361,1.13553,0.75429,1.17031,0.00124509,0.00124509,0.00124509
28,206.799,1.05351,0.76698,1.15104,0.91479,0.74646,0.83917,0.57885,1.08149,0.6965,1.1243,0.00123801,0.00123801,0.00123801
29,214.218,1.01601,0.71671,1.1238,0.93811,0.78781,0.82325,0.57257,1.10174,0.69036,1.12648,0.00123094,0.00123094,0.00123094
30,221.488,1.03263,0.74231,1.13617,0.79751,0.82814,0.78464,0.54369,1.06587,0.68152,1.12257,0.00122387,0.00122387,0.00122387
31,228.967,1.04223,0.71038,1.13307,0.92814,0.8243,0.85254,0.58408,1.06965,0.68365,1.13961,0.00121679,0.00121679,0.00121679
32,236.284,1.05396,0.73074,1.14695,0.88109,0.7877,0.81349,0.54649,1.08848,0.68253,1.1498,0.00120972,0.00120972,0.00120972
33,243.622,1.03232,0.71032,1.12504,0.78469,0.84121,0.81758,0.55886,1.08065,0.74047,1.15128,0.00120265,0.00120265,0.00120265
34,250.888,1.02702,0.71603,1.12233,0.77302,0.76755,0.78179,0.55689,1.07184,0.71923,1.12643,0.00119557,0.00119557,0.00119557
35,258.178,1.00448,0.67439,1.11698,0.81571,0.81761,0.81185,0.56117,1.13365,0.71225,1.16974,0.0011885,0.0011885,0.0011885
36,265.43,1.02604,0.72597,1.13159,0.81032,0.83744,0.82791,0.55292,1.09018,0.67505,1.1571,0.00118143,0.00118143,0.00118143
37,272.69,1.00909,0.67753,1.12633,0.70857,0.84798,0.79028,0.54436,1.14067,0.69371,1.1916,0.00117435,0.00117435,0.00117435
38,279.962,1.00544,0.68346,1.11883,0.82115,0.73368,0.7973,0.54865,1.13514,0.74413,1.18285,0.00116728,0.00116728,0.00116728
39,287.321,1.02135,0.70987,1.12552,0.84846,0.77301,0.81637,0.56105,1.0801,0.71299,1.13085,0.00116021,0.00116021,0.00116021
40,294.595,0.99658,0.68346,1.10962,0.82336,0.77444,0.82248,0.57488,1.11608,0.71479,1.15489,0.00115313,0.00115313,0.00115313
41,301.873,0.98929,0.67689,1.10254,0.83597,0.8248,0.83869,0.59616,1.07489,0.62988,1.13053,0.00114606,0.00114606,0.00114606
42,309.218,0.96617,0.67477,1.10454,0.78101,0.84289,0.85343,0.61797,1.10572,0.65949,1.14815,0.00113898,0.00113898,0.00113898
43,316.505,0.98123,0.66535,1.10722,0.82443,0.78433,0.82447,0.6106,1.07808,0.67357,1.14143,0.00113191,0.00113191,0.00113191
44,323.797,0.99413,0.67336,1.11467,0.83957,0.75478,0.80162,0.56464,1.10352,0.79387,1.14242,0.00112484,0.00112484,0.00112484
45,331.101,0.98411,0.6497,1.10381,0.83316,0.8226,0.82567,0.58149,1.06822,0.69384,1.12797,0.00111776,0.00111776,0.00111776
46,338.422,0.98004,0.65604,1.1018,0.70347,0.8564,0.80305,0.56353,1.05994,0.63961,1.10696,0.00111069,0.00111069,0.00111069
47,345.898,0.98431,0.65741,1.10234,0.80006,0.82097,0.81366,0.55736,1.03247,0.64911,1.12286,0.00110362,0.00110362,0.00110362
48,353.178,1.00057,0.66549,1.11164,0.70979,0.80291,0.78732,0.56744,1.05054,0.6213,1.10329,0.00109654,0.00109654,0.00109654
49,360.464,0.96259,0.64039,1.09966,0.8386,0.83939,0.84008,0.59547,1.04804,0.6384,1.10799,0.00108947,0.00108947,0.00108947
50,367.715,0.95924,0.63135,1.09002,0.8569,0.8317,0.85114,0.6102,1.02759,0.61061,1.11267,0.0010824,0.0010824,0.0010824
51,375.044,0.95226,0.63242,1.08947,0.95766,0.7218,0.81228,0.59892,1.02742,0.65276,1.11129,0.00107532,0.00107532,0.00107532
52,382.362,0.94494,0.62249,1.08656,0.74349,0.8431,0.80867,0.58707,1.03277,0.64851,1.10634,0.00106825,0.00106825,0.00106825
53,389.745,0.92805,0.61723,1.07623,0.91854,0.72213,0.81561,0.58378,1.04672,0.63353,1.11261,0.00106118,0.00106118,0.00106118
54,397.243,0.92073,0.6147,1.08588,0.93118,0.7153,0.81362,0.58893,1.04969,0.64643,1.12528,0.0010541,0.0010541,0.0010541
55,404.679,0.94651,0.63226,1.07707,0.79648,0.77596,0.7988,0.57171,1.08638,0.67737,1.13447,0.00104703,0.00104703,0.00104703
56,412.035,0.93305,0.62307,1.07761,0.86902,0.78097,0.83064,0.597,1.08809,0.62891,1.1286,0.00103995,0.00103995,0.00103995
57,419.436,0.93057,0.61397,1.07575,0.80204,0.80294,0.77554,0.54152,1.07934,0.63471,1.14275,0.00103288,0.00103288,0.00103288
58,426.787,0.94525,0.62943,1.08428,0.89052,0.79763,0.81561,0.55242,1.08828,0.65122,1.16424,0.00102581,0.00102581,0.00102581
59,434.171,0.93671,0.60889,1.07574,0.76362,0.78878,0.7797,0.56394,1.07132,0.64305,1.13356,0.00101873,0.00101873,0.00101873
60,441.572,0.91561,0.61113,1.06983,0.92077,0.69715,0.79914,0.57296,1.05889,0.62862,1.11574,0.00101166,0.00101166,0.00101166
61,449.009,0.91782,0.60747,1.06857,0.7976,0.81465,0.84408,0.59501,1.04192,0.60039,1.10784,0.00100459,0.00100459,0.00100459
62,456.538,0.93075,0.59504,1.0707,0.86602,0.78918,0.83273,0.57782,1.06028,0.62605,1.11011,0.000997513,0.000997513,0.000997513
63,463.914,0.90394,0.59432,1.07108,0.86992,0.75066,0.82408,0.59246,1.06189,0.61491,1.10907,0.00099044,0.00099044,0.00099044
64,471.285,0.88109,0.58729,1.06284,0.9001,0.8029,0.8567,0.60713,1.02664,0.61633,1.11144,0.000983366,0.000983366,0.000983366
65,478.67,0.91266,0.6092,1.07084,0.89274,0.82251,0.86401,0.61072,1.05412,0.62361,1.11946,0.000976293,0.000976293,0.000976293
66,486.011,0.91248,0.57821,1.06172,0.88021,0.88026,0.88907,0.65697,1.02709,0.61975,1.10393,0.000969219,0.000969219,0.000969219
67,493.452,0.89965,0.58506,1.05336,0.87039,0.83276,0.85008,0.59166,1.03331,0.65424,1.10948,0.000962146,0.000962146,0.000962146
68,500.827,0.91798,0.59231,1.07333,0.84652,0.83038,0.83286,0.60413,1.05026,0.63782,1.13095,0.000955072,0.000955072,0.000955072
69,508.239,0.90873,0.60159,1.06926,0.77872,0.81099,0.80376,0.5718,1.05061,0.64416,1.12742,0.000947999,0.000947999,0.000947999
70,515.784,0.87241,0.56302,1.04111,0.8231,0.82477,0.8145,0.60429,1.04217,0.63565,1.10248,0.000940925,0.000940925,0.000940925
71,523.175,0.88176,0.5691,1.04604,0.96528,0.79138,0.84379,0.58399,1.02745,0.60512,1.09811,0.000933851,0.000933851,0.000933851
72,530.523,0.89763,0.57685,1.05986,0.7945,0.80305,0.84105,0.5864,1.03586,0.63813,1.08613,0.000926778,0.000926778,0.000926778
73,537.927,0.89909,0.57265,1.05617,0.82815,0.84459,0.84377,0.59276,1.0581,0.60859,1.10905,0.000919704,0.000919704,0.000919704
74,545.262,0.87709,0.57212,1.04406,0.87593,0.80628,0.85717,0.59644,1.03046,0.58109,1.09503,0.000912631,0.000912631,0.000912631
75,552.597,0.86592,0.58102,1.04584,0.9079,0.84232,0.86664,0.61373,1.04671,0.59879,1.1164,0.000905557,0.000905557,0.000905557
76,559.937,0.8553,0.5563,1.04725,0.76421,0.78032,0.79867,0.57088,1.01589,0.65633,1.10102,0.000898484,0.000898484,0.000898484
77,567.327,0.86369,0.55119,1.04386,0.89952,0.7959,0.84448,0.60493,1.03693,0.58918,1.11332,0.00089141,0.00089141,0.00089141
78,574.888,0.86716,0.54885,1.0392,0.77724,0.79714,0.80334,0.60352,1.01418,0.60267,1.08741,0.000884337,0.000884337,0.000884337
79,582.225,0.84083,0.54433,1.03119,0.84292,0.80291,0.79797,0.57093,1.05562,0.62274,1.11884,0.000877263,0.000877263,0.000877263
80,589.629,0.87077,0.5583,1.04712,0.8726,0.75617,0.80533,0.59187,1.042,0.60988,1.121,0.00087019,0.00087019,0.00087019
81,596.902,0.86108,0.55473,1.04224,0.70521,0.82655,0.79902,0.59101,1.027,0.59011,1.10589,0.000863116,0.000863116,0.000863116
82,604.26,0.86569,0.54982,1.04329,0.9562,0.79956,0.87867,0.64019,1.07054,0.62533,1.12114,0.000856042,0.000856042,0.000856042
83,611.584,0.85359,0.55549,1.0307,0.8951,0.82724,0.85089,0.62097,1.00392,0.60723,1.08237,0.000848969,0.000848969,0.000848969
84,618.916,0.84929,0.55131,1.04617,0.78411,0.85135,0.81348,0.60944,0.99464,0.5889,1.09552,0.000841895,0.000841895,0.000841895
85,626.319,0.85461,0.54431,1.04077,0.867,0.84008,0.83499,0.62535,1.01877,0.57511,1.09689,0.000834822,0.000834822,0.000834822
86,633.844,0.83562,0.53621,1.03297,0.79362,0.80533,0.81846,0.60155,1.00773,0.58364,1.09976,0.000827748,0.000827748,0.000827748
87,641.146,0.83307,0.53697,1.02933,0.73442,0.85692,0.83095,0.61915,1.02552,0.58121,1.10436,0.000820675,0.000820675,0.000820675
88,648.511,0.85535,0.53806,1.04391,0.90116,0.84336,0.8399,0.61226,1.02329,0.58915,1.12593,0.000813601,0.000813601,0.000813601
89,655.94,0.82172,0.52028,1.01868,0.91757,0.82361,0.85445,0.62309,1.02245,0.61521,1.11111,0.000806528,0.000806528,0.000806528
90,663.286,0.84262,0.53316,1.02936,0.88411,0.84627,0.85754,0.61889,1.07299,0.61356,1.15897,0.000799454,0.000799454,0.000799454
91,670.658,0.84397,0.52989,1.0333,0.88701,0.84796,0.8421,0.6061,1.04049,0.60378,1.12974,0.00079238,0.00079238,0.00079238
92,677.961,0.85834,0.54752,1.03419,0.86443,0.84209,0.85309,0.63706,1.02252,0.5792,1.10117,0.000785307,0.000785307,0.000785307
93,685.426,0.83522,0.53122,1.02792,0.85615,0.84043,0.85995,0.63632,1.02818,0.58574,1.10828,0.000778233,0.000778233,0.000778233
94,692.912,0.82139,0.5349,1.02517,0.8939,0.83882,0.87129,0.6252,1.03313,0.57413,1.11131,0.00077116,0.00077116,0.00077116
95,700.21,0.81823,0.51547,1.01368,0.85424,0.88288,0.88738,0.63656,1.02373,0.53793,1.09817,0.000764086,0.000764086,0.000764086
96,707.61,0.81347,0.51614,1.00856,0.80047,0.85274,0.83295,0.61415,1.03867,0.57804,1.1201,0.000757013,0.000757013,0.000757013
97,715.032,0.80034,0.50739,1.0126,0.88937,0.83196,0.86424,0.61142,1.04823,0.57686,1.12972,0.000749939,0.000749939,0.000749939
98,722.442,0.82377,0.51994,1.02632,0.86447,0.83952,0.86975,0.61817,1.05544,0.5871,1.1336,0.000742866,0.000742866,0.000742866
99,729.774,0.814,0.51411,1.00909,0.85836,0.84289,0.86146,0.62326,1.06069,0.57646,1.13446,0.000735792,0.000735792,0.000735792
100,737.261,0.80857,0.5018,1.00871,0.8453,0.79951,0.85252,0.62224,1.03734,0.57319,1.1171,0.000728719,0.000728719,0.000728719
101,744.634,0.80135,0.51489,1.00323,0.90692,0.84573,0.86054,0.61752,1.03694,0.59452,1.12242,0.000721645,0.000721645,0.000721645
102,752.058,0.8048,0.50782,1.02036,0.90714,0.8012,0.8469,0.61158,1.04063,0.56506,1.11047,0.000714571,0.000714571,0.000714571
103,759.419,0.79863,0.49833,1.0078,0.89244,0.80512,0.84618,0.61015,1.04146,0.57301,1.0873,0.000707498,0.000707498,0.000707498
104,766.788,0.78816,0.49461,1.00278,0.88153,0.75883,0.81943,0.60601,1.08767,0.59009,1.1337,0.000700424,0.000700424,0.000700424
105,774.204,0.79119,0.50074,1.00805,0.87054,0.75953,0.80752,0.60614,1.02672,0.59056,1.09129,0.000693351,0.000693351,0.000693351
106,781.45,0.80098,0.50542,0.99895,0.91125,0.74209,0.82469,0.63371,1.08701,0.77368,1.14746,0.000686277,0.000686277,0.000686277
107,788.787,0.78049,0.48999,0.99744,0.86594,0.84794,0.84439,0.59853,1.03438,0.57959,1.09656,0.000679204,0.000679204,0.000679204
108,796.285,0.7913,0.49989,1.00445,0.90527,0.79951,0.85555,0.62182,1.00637,0.55598,1.09517,0.00067213,0.00067213,0.00067213
109,803.689,0.79952,0.49639,1.01327,0.89553,0.84627,0.87132,0.62611,1.029,0.57307,1.13587,0.000665057,0.000665057,0.000665057
110,811.027,0.78293,0.48979,0.99559,0.80757,0.80797,0.81459,0.60853,1.02233,0.5486,1.11109,0.000657983,0.000657983,0.000657983
111,818.428,0.78851,0.49324,0.99965,0.94193,0.81707,0.88332,0.64164,1.03727,0.55144,1.11076,0.000650909,0.000650909,0.000650909
112,825.776,0.78429,0.4958,1.00852,0.84733,0.81132,0.8351,0.62181,1.04337,0.56828,1.1268,0.000643836,0.000643836,0.000643836
113,833.161,0.78615,0.48298,1.00818,0.84085,0.88993,0.84809,0.60576,1.04783,0.56659,1.12228,0.000636762,0.000636762,0.000636762
114,840.543,0.76759,0.47986,0.99301,0.8659,0.85102,0.85866,0.59146,1.04401,0.56377,1.11235,0.000629689,0.000629689,0.000629689
115,847.895,0.76391,0.48247,0.99353,0.88256,0.83372,0.87629,0.62967,1.02582,0.56557,1.09754,0.000622615,0.000622615,0.000622615
116,855.416,0.78004,0.48032,1.0026,0.83319,0.85457,0.85009,0.63306,1.06812,0.55488,1.12378,0.000615542,0.000615542,0.000615542
117,862.829,0.76928,0.47649,0.98783,0.82675,0.84964,0.81331,0.59532,1.03957,0.58504,1.10023,0.000608468,0.000608468,0.000608468
118,870.178,0.76838,0.46349,0.98681,0.8656,0.84301,0.85062,0.62376,1.04409,0.56125,1.1018,0.000601395,0.000601395,0.000601395
119,877.53,0.75751,0.47854,0.98368,0.91428,0.78602,0.86843,0.62612,1.02968,0.56208,1.09324,0.000594321,0.000594321,0.000594321
120,884.894,0.75587,0.47647,0.98051,0.9094,0.88961,0.89647,0.64499,1.03974,0.58903,1.10967,0.000587248,0.000587248,0.000587248
121,892.269,0.74009,0.46134,0.98025,0.91083,0.84935,0.88333,0.63809,1.04487,0.58244,1.10962,0.000580174,0.000580174,0.000580174
122,899.639,0.73718,0.46253,0.98629,0.95142,0.82786,0.89027,0.66247,1.02536,0.53629,1.08053,0.0005731,0.0005731,0.0005731
123,907.092,0.76378,0.47044,0.99042,0.83308,0.852,0.87106,0.61394,1.04285,0.54702,1.10551,0.000566027,0.000566027,0.000566027
124,914.65,0.7487,0.4643,0.981,0.82862,0.83954,0.84261,0.61494,1.03426,0.56523,1.11895,0.000558953,0.000558953,0.000558953
125,922.05,0.75964,0.46867,0.98422,0.88095,0.84039,0.85804,0.63618,1.01638,0.57757,1.09296,0.00055188,0.00055188,0.00055188
126,929.394,0.74703,0.46786,0.98266,0.87011,0.83507,0.84019,0.61157,1.05277,0.58118,1.12176,0.000544806,0.000544806,0.000544806
127,936.684,0.74552,0.45642,0.98683,0.90154,0.83783,0.8664,0.6351,1.04624,0.53636,1.12154,0.000537733,0.000537733,0.000537733
128,943.972,0.72534,0.4618,0.97389,0.96303,0.7914,0.86168,0.62242,1.03862,0.54517,1.10536,0.000530659,0.000530659,0.000530659
129,951.404,0.72376,0.44581,0.97221,0.79449,0.79785,0.77784,0.58383,1.02293,0.56652,1.10526,0.000523586,0.000523586,0.000523586
130,958.609,0.73133,0.45411,0.98546,0.83428,0.83952,0.84624,0.60563,1.0269,0.52728,1.10761,0.000516512,0.000516512,0.000516512
131,965.94,0.72793,0.45507,0.97756,0.90468,0.78841,0.84655,0.61664,1.01914,0.57497,1.10352,0.000509438,0.000509438,0.000509438
132,973.285,0.73599,0.45714,0.97635,0.81981,0.84477,0.83982,0.59209,1.04527,0.54779,1.12762,0.000502365,0.000502365,0.000502365
133,980.811,0.73236,0.45009,0.97856,0.947,0.73308,0.83352,0.62312,1.02534,0.58153,1.0941,0.000495291,0.000495291,0.000495291
134,988.157,0.7303,0.45205,0.97782,0.86376,0.84525,0.85196,0.62142,1.01857,0.59816,1.10072,0.000488218,0.000488218,0.000488218
135,995.433,0.71678,0.44004,0.96938,0.87701,0.83108,0.83255,0.60703,1.02963,0.57593,1.09611,0.000481144,0.000481144,0.000481144
136,1002.73,0.7092,0.45168,0.96346,0.9059,0.84735,0.87259,0.62086,1.03029,0.57151,1.10266,0.000474071,0.000474071,0.000474071
137,1010.11,0.70943,0.43649,0.96376,0.82519,0.79953,0.81445,0.6114,1.02146,0.57888,1.10685,0.000466997,0.000466997,0.000466997
138,1017.51,0.71744,0.44976,0.96975,0.86523,0.8439,0.86073,0.62968,1.01403,0.53901,1.10302,0.000459924,0.000459924,0.000459924
139,1024.83,0.73508,0.44987,0.97583,0.85923,0.8424,0.83052,0.60677,1.03538,0.60971,1.11018,0.00045285,0.00045285,0.00045285
140,1032.15,0.69943,0.42807,0.95581,0.85812,0.85129,0.83699,0.60975,1.03181,0.58195,1.10027,0.000445777,0.000445777,0.000445777
141,1039.49,0.72542,0.44677,0.97979,0.85301,0.83609,0.83782,0.61732,1.02711,0.56281,1.11063,0.000438703,0.000438703,0.000438703
142,1046.92,0.68912,0.42794,0.95943,0.852,0.84965,0.84184,0.61533,1.03129,0.5788,1.12057,0.000431629,0.000431629,0.000431629
143,1054.24,0.69972,0.4421,0.96294,0.86761,0.83767,0.83511,0.60702,1.0555,0.59506,1.12861,0.000424556,0.000424556,0.000424556
144,1061.56,0.68617,0.4211,0.95505,0.85795,0.85302,0.84621,0.62073,1.03816,0.55899,1.11249,0.000417482,0.000417482,0.000417482
145,1068.86,0.68871,0.42416,0.96056,0.85494,0.85199,0.83532,0.61749,1.02428,0.57164,1.10711,0.000410409,0.000410409,0.000410409
146,1076.17,0.70228,0.43495,0.96121,0.84351,0.85304,0.84739,0.62368,1.03541,0.56125,1.10732,0.000403335,0.000403335,0.000403335
147,1083.56,0.69044,0.42791,0.95735,0.85662,0.85244,0.85322,0.62992,1.0454,0.57749,1.11852,0.000396262,0.000396262,0.000396262
148,1090.93,0.69569,0.43403,0.95881,0.87673,0.84311,0.85402,0.62805,1.04083,0.57957,1.11576,0.000389188,0.000389188,0.000389188
149,1098.42,0.6903,0.44404,0.96115,0.87187,0.84456,0.83941,0.61673,1.03089,0.56384,1.12306,0.000382115,0.000382115,0.000382115
150,1105.73,0.69094,0.42619,0.96468,0.86949,0.84794,0.84038,0.60926,1.02548,0.56608,1.11873,0.000375041,0.000375041,0.000375041
151,1113.06,0.66862,0.42169,0.95461,0.86836,0.85133,0.84707,0.62513,1.01961,0.56302,1.12261,0.000367967,0.000367967,0.000367967
152,1120.43,0.68234,0.4354,0.9632,0.86075,0.85302,0.83476,0.61646,1.03734,0.57563,1.13139,0.000360894,0.000360894,0.000360894
153,1127.78,0.66512,0.41349,0.95208,0.86899,0.85141,0.83744,0.62281,1.02201,0.56136,1.12038,0.00035382,0.00035382,0.00035382
154,1135.05,0.67583,0.41433,0.95103,0.86643,0.85471,0.84294,0.62233,1.032,0.54219,1.12864,0.000346747,0.000346747,0.000346747
155,1142.42,0.68167,0.4348,0.9631,0.85873,0.85196,0.84163,0.62041,1.00245,0.55432,1.1105,0.000339673,0.000339673,0.000339673
156,1149.87,0.6825,0.43108,0.95272,0.85578,0.84873,0.83943,0.61539,1.03304,0.57832,1.13558,0.0003326,0.0003326,0.0003326
157,1157.23,0.66991,0.41448,0.95857,0.86613,0.84826,0.84616,0.61615,1.03269,0.56014,1.13947,0.000325526,0.000325526,0.000325526
158,1164.51,0.67642,0.42468,0.96077,0.86645,0.84779,0.85164,0.61946,1.02852,0.5543,1.12289,0.000318453,0.000318453,0.000318453
159,1171.86,0.67225,0.4181,0.95221,0.84633,0.85226,0.85158,0.62209,1.02796,0.54511,1.11988,0.000311379,0.000311379,0.000311379
160,1179.21,0.65833,0.41546,0.94416,0.90295,0.79537,0.85095,0.63347,1.0212,0.54015,1.11515,0.000304306,0.000304306,0.000304306
161,1186.6,0.65057,0.40918,0.95221,0.89644,0.8046,0.84132,0.61734,1.02274,0.55479,1.11758,0.000297232,0.000297232,0.000297232
162,1193.98,0.66378,0.4136,0.95339,0.85577,0.85166,0.84641,0.61428,1.0354,0.52528,1.14064,0.000290158,0.000290158,0.000290158
163,1201.31,0.66946,0.41738,0.95042,0.85403,0.84475,0.84798,0.62494,1.03938,0.53731,1.13118,0.000283085,0.000283085,0.000283085
164,1208.77,0.65313,0.40366,0.94021,0.90466,0.80229,0.84009,0.62603,1.02157,0.53923,1.11602,0.000276011,0.000276011,0.000276011
165,1216.13,0.66318,0.41177,0.94963,0.84551,0.8562,0.84681,0.62619,1.03068,0.54928,1.12812,0.000268938,0.000268938,0.000268938
166,1223.46,0.66625,0.41425,0.94777,0.84786,0.85437,0.86501,0.62442,1.03676,0.54647,1.12202,0.000261864,0.000261864,0.000261864
167,1230.76,0.64912,0.41326,0.9415,0.87911,0.85471,0.85819,0.63432,1.03288,0.53835,1.10938,0.000254791,0.000254791,0.000254791
168,1238.08,0.66059,0.4079,0.95012,0.85462,0.8536,0.84802,0.62381,1.03618,0.5532,1.11427,0.000247717,0.000247717,0.000247717
169,1245.35,0.65094,0.40132,0.94255,0.85851,0.85037,0.85572,0.62988,1.03672,0.54108,1.12278,0.000240644,0.000240644,0.000240644
170,1252.62,0.65627,0.40695,0.94437,0.85991,0.85979,0.8502,0.62303,1.01908,0.53184,1.11297,0.00023357,0.00023357,0.00023357
171,1259.97,0.66079,0.40226,0.94709,0.85667,0.85363,0.85339,0.62591,1.02771,0.52928,1.11593,0.000226497,0.000226497,0.000226497
172,1267.45,0.6342,0.38736,0.9273,0.85903,0.85246,0.84978,0.63285,1.03411,0.54685,1.12124,0.000219423,0.000219423,0.000219423
173,1274.79,0.6419,0.39944,0.94629,0.79969,0.85979,0.84343,0.60668,1.03243,0.54272,1.11748,0.000212349,0.000212349,0.000212349
174,1282.04,0.63159,0.39614,0.93406,0.86059,0.85519,0.83937,0.62131,1.02349,0.53801,1.12051,0.000205276,0.000205276,0.000205276
175,1289.32,0.64816,0.40582,0.93987,0.8531,0.85276,0.85141,0.62114,1.01989,0.54554,1.11779,0.000198202,0.000198202,0.000198202
176,1296.62,0.62646,0.39037,0.93677,0.86499,0.80151,0.84275,0.62226,1.01018,0.54843,1.11466,0.000191129,0.000191129,0.000191129
177,1304.06,0.62962,0.39201,0.93251,0.84968,0.85247,0.85226,0.62658,1.01951,0.54333,1.11603,0.000184055,0.000184055,0.000184055
178,1311.45,0.6288,0.38752,0.9374,0.86213,0.85272,0.85001,0.6258,1.01747,0.56185,1.1209,0.000176982,0.000176982,0.000176982
179,1318.69,0.62956,0.38768,0.93669,0.8496,0.85005,0.84719,0.62875,1.02027,0.55144,1.11554,0.000169908,0.000169908,0.000169908
180,1326.02,0.61382,0.39383,0.93263,0.85317,0.85182,0.8445,0.63257,1.01749,0.54132,1.11203,0.000162835,0.000162835,0.000162835
181,1333.28,0.62507,0.39293,0.93082,0.89831,0.79403,0.85547,0.64002,1.02241,0.54494,1.11946,0.000155761,0.000155761,0.000155761
182,1340.61,0.63211,0.39626,0.93341,0.89777,0.7911,0.85244,0.64283,1.01444,0.54587,1.11149,0.000148687,0.000148687,0.000148687
183,1347.94,0.61404,0.38691,0.92936,0.89878,0.7916,0.84622,0.63738,1.00965,0.54572,1.10785,0.000141614,0.000141614,0.000141614
184,1355.27,0.61259,0.38643,0.92678,0.90889,0.79934,0.85331,0.641,1.02043,0.55932,1.11291,0.00013454,0.00013454,0.00013454
185,1362.52,0.62553,0.39876,0.93132,0.85536,0.84952,0.8457,0.63065,1.01132,0.55129,1.10732,0.000127467,0.000127467,0.000127467
