epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,139.87,1.13431,0.87975,1.21933,0.96381,0.72231,0.79399,0.56164,1.1267,0.76963,1.20455,0.00111776,0.00111776,0.00111776
24,146.097,1.15406,0.90413,1.21869,0.75865,0.82268,0.8085,0.58758,1.10454,0.89073,1.19567,0.00110362,0.00110362,0.00110362
25,152.608,1.1478,0.89612,1.22209,0.88621,0.77731,0.83931,0.60126,1.11861,0.84609,1.19042,0.00108947,0.00108947,0.00108947
26,159.037,1.13243,0.8576,1.20196,0.85622,0.73724,0.81481,0.56381,1.138,0.73896,1.20311,0.00107532,0.00107532,0.00107532
27,165.445,1.11952,0.83557,1.20096,0.71667,0.80872,0.76929,0.53647,1.129,0.77544,1.19428,0.00106118,0.00106118,0.00106118
28,171.957,1.11555,0.83612,1.19465,0.71723,0.82259,0.7821,0.53911,1.09728,0.76575,1.16409,0.00104703,0.00104703,0.00104703
29,177.969,1.0591,0.77656,1.16525,0.85265,0.77929,0.83231,0.54693,1.13298,0.72975,1.18498,0.00103288,0.00103288,0.00103288
30,183.642,1.09581,0.82567,1.18163,0.77976,0.74211,0.79794,0.55579,1.13233,0.83828,1.18205,0.00101873,0.00101873,0.00101873
31,189.661,1.0821,0.78801,1.17865,0.8748,0.77769,0.82424,0.58701,1.07167,0.71059,1.17231,0.00100459,0.00100459,0.00100459
32,195.965,1.1034,0.79631,1.19389,0.83879,0.8707,0.88779,0.59328,1.13901,0.67025,1.22242,0.00099044,0.00099044,0.00099044
33,202.024,1.06207,0.75321,1.15273,0.79374,0.86939,0.8322,0.54617,1.15843,0.76897,1.20567,0.000976293,0.000976293,0.000976293
34,208.271,1.07124,0.76975,1.15639,0.79721,0.81548,0.81705,0.57951,1.04971,0.70661,1.12514,0.000962146,0.000962146,0.000962146
35,214.688,1.03128,0.73444,1.14265,0.89443,0.78989,0.84699,0.61035,1.08868,0.67591,1.16282,0.000947999,0.000947999,0.000947999
36,220.452,1.05856,0.77321,1.16152,0.93517,0.78379,0.83626,0.55189,1.09952,0.70387,1.17096,0.000933851,0.000933851,0.000933851
37,226.298,1.051,0.73308,1.15674,0.80476,0.78606,0.8175,0.59268,1.05923,0.65285,1.15555,0.000919704,0.000919704,0.000919704
38,232.043,1.03616,0.74943,1.1514,0.74331,0.79801,0.79747,0.56382,1.09872,0.6766,1.15984,0.000905557,0.000905557,0.000905557
39,237.854,1.04031,0.74205,1.14739,0.87089,0.76349,0.83764,0.58083,1.05922,0.72529,1.14321,0.00089141,0.00089141,0.00089141
40,244.27,1.03122,0.73038,1.15114,0.86912,0.79956,0.83196,0.59377,1.07592,0.67422,1.15319,0.000877263,0.000877263,0.000877263
41,250.685,1.03256,0.73052,1.14827,0.67877,0.83498,0.78477,0.56064,1.08031,0.71054,1.16427,0.000863116,0.000863116,0.000863116
42,257.253,1.01204,0.71469,1.13783,0.8489,0.82911,0.84791,0.61306,1.09672,0.70896,1.17902,0.000848969,0.000848969,0.000848969
43,263.673,1.00082,0.69608,1.13321,0.89365,0.74089,0.83392,0.60227,1.1017,0.7119,1.17229,0.000834822,0.000834822,0.000834822
44,270.103,1.01196,0.69579,1.14415,0.75011,0.85796,0.8343,0.60204,1.06802,0.67115,1.16025,0.000820675,0.000820675,0.000820675
45,276.552,0.99585,0.68953,1.12704,0.79489,0.7742,0.80983,0.57186,1.08842,0.7156,1.16786,0.000806528,0.000806528,0.000806528
46,283.004,0.9952,0.68882,1.1205,0.92417,0.69623,0.81395,0.58096,1.08248,0.65487,1.17287,0.00079238,0.00079238,0.00079238
47,289.446,1.00287,0.67541,1.13363,0.96209,0.76781,0.85283,0.62085,1.06485,0.6276,1.17297,0.000778233,0.000778233,0.000778233
48,295.928,1.00524,0.70213,1.13068,0.84073,0.81215,0.82541,0.61713,1.03701,0.64703,1.14811,0.000764086,0.000764086,0.000764086
49,302.272,0.97253,0.67568,1.12691,0.72738,0.88792,0.81418,0.61098,1.03452,0.63909,1.13688,0.000749939,0.000749939,0.000749939
50,308.968,0.95342,0.64266,1.09871,0.87316,0.82266,0.85931,0.62217,1.03508,0.63404,1.14566,0.000735792,0.000735792,0.000735792
51,315.686,0.94987,0.63889,1.09628,0.77224,0.83922,0.81271,0.58502,1.05972,0.66464,1.13849,0.000721645,0.000721645,0.000721645
52,322.279,0.96148,0.63444,1.10388,0.84561,0.77981,0.83532,0.62779,1.02529,0.61953,1.13375,0.000707498,0.000707498,0.000707498
53,328.224,0.93649,0.62816,1.09958,0.84524,0.83877,0.83244,0.62302,1.02943,0.63363,1.13474,0.000693351,0.000693351,0.000693351
54,334.16,0.92815,0.61672,1.10094,0.85566,0.82267,0.84576,0.63297,1.04826,0.64982,1.16696,0.000679204,0.000679204,0.000679204
55,340.095,0.94543,0.6339,1.09754,0.73919,0.81172,0.82408,0.62093,1.01531,0.60711,1.11677,0.000665057,0.000665057,0.000665057
56,345.891,0.94444,0.62548,1.10194,0.80502,0.82559,0.83103,0.61465,1.03683,0.67965,1.16204,0.000650909,0.000650909,0.000650909
57,351.677,0.91656,0.60248,1.08162,0.9077,0.77762,0.82983,0.62785,1.05122,0.62167,1.14873,0.000636762,0.000636762,0.000636762
58,357.657,0.93294,0.6207,1.09322,0.9006,0.78292,0.83354,0.614,1.06136,0.65595,1.1326,0.000622615,0.000622615,0.000622615
59,364.154,0.93361,0.60114,1.08958,0.8462,0.79438,0.82073,0.60536,1.04484,0.62551,1.15067,0.000608468,0.000608468,0.000608468
60,370.655,0.90356,0.6085,1.07814,0.78307,0.88829,0.85431,0.6142,1.04003,0.62863,1.12896,0.000594321,0.000594321,0.000594321
61,377.076,0.90338,0.6033,1.07874,0.77938,0.82833,0.83489,0.61682,1.03241,0.64851,1.13553,0.000580174,0.000580174,0.000580174
62,383.448,0.92288,0.60395,1.07586,0.85588,0.81006,0.85036,0.62939,1.02016,0.63155,1.1072,0.000566027,0.000566027,0.000566027
63,389.447,0.90864,0.5923,1.09456,0.75635,0.89301,0.83676,0.61463,1.04369,0.61007,1.14918,0.00055188,0.00055188,0.00055188
64,394.453,0.8728,0.58692,1.07048,0.90793,0.73842,0.80765,0.59988,1.03179,0.62127,1.13495,0.000537733,0.000537733,0.000537733
65,399.486,0.89159,0.59412,1.06997,0.93354,0.79953,0.853,0.62467,1.03955,0.60763,1.14168,0.000523586,0.000523586,0.000523586
66,404.474,0.87777,0.56977,1.0581,0.82505,0.79052,0.8397,0.61994,1.04589,0.59714,1.14209,0.000509438,0.000509438,0.000509438
67,409.513,0.87554,0.56908,1.05257,0.95237,0.74215,0.83438,0.62079,1.03555,0.62668,1.13379,0.000495291,0.000495291,0.000495291
68,414.803,0.88682,0.56418,1.07175,0.89884,0.79301,0.84329,0.63288,1.01417,0.59161,1.13341,0.000481144,0.000481144,0.000481144
69,419.898,0.87801,0.5793,1.06836,0.84783,0.83954,0.85234,0.64123,1.04105,0.60057,1.1473,0.000466997,0.000466997,0.000466997
70,425.802,0.85639,0.54503,1.0465,0.91444,0.77909,0.83245,0.62315,1.03136,0.59883,1.14199,0.00045285,0.00045285,0.00045285
71,430.836,0.85105,0.55925,1.04112,0.873,0.83738,0.85154,0.63136,1.02431,0.59201,1.12759,0.000438703,0.000438703,0.000438703
72,435.865,0.86331,0.55286,1.06082,0.97601,0.77954,0.85068,0.62923,1.04713,0.62839,1.12779,0.000424556,0.000424556,0.000424556
73,440.898,0.85792,0.54694,1.04987,0.84906,0.80013,0.82783,0.61058,1.04336,0.60056,1.12795,0.000410409,0.000410409,0.000410409
74,445.901,0.85077,0.5456,1.0507,0.78364,0.88623,0.8293,0.61453,1.04641,0.60226,1.14093,0.000396262,0.000396262,0.000396262
75,450.907,0.84415,0.54605,1.04527,0.77727,0.83783,0.80843,0.58453,1.05558,0.63516,1.13332,0.000382115,0.000382115,0.000382115
76,455.889,0.83249,0.53004,1.04288,0.78507,0.83632,0.81311,0.59849,1.0449,0.59775,1.1428,0.000367967,0.000367967,0.000367967
77,460.923,0.83011,0.52388,1.03919,0.80933,0.84292,0.83492,0.61346,1.0165,0.58575,1.11681,0.00035382,0.00035382,0.00035382
78,466.274,0.8254,0.51675,1.0259,0.83841,0.79701,0.83058,0.61478,1.01349,0.59761,1.11493,0.000339673,0.000339673,0.000339673
79,471.569,0.81197,0.50978,1.02844,0.83234,0.7379,0.79626,0.59833,1.02321,0.59101,1.1172,0.000325526,0.000325526,0.000325526
80,477.851,0.82115,0.52678,1.03761,0.76117,0.84499,0.80791,0.60358,1.03049,0.6074,1.11688,0.000311379,0.000311379,0.000311379
81,484.198,0.81776,0.52099,1.02856,0.83231,0.78435,0.80295,0.60742,1.01568,0.58646,1.11952,0.000297232,0.000297232,0.000297232
82,491.246,0.82019,0.51254,1.03506,0.80449,0.84254,0.82811,0.6294,1.01817,0.59495,1.10495,0.000283085,0.000283085,0.000283085
83,498.577,0.78842,0.51322,1.01493,0.81598,0.83898,0.84368,0.63352,1.00347,0.59417,1.10544,0.000268938,0.000268938,0.000268938
84,505.865,0.78884,0.51572,1.02523,0.78582,0.88794,0.84697,0.63743,1.01416,0.56812,1.11938,0.000254791,0.000254791,0.000254791
85,513.261,0.79436,0.50755,1.02304,0.78829,0.84596,0.8377,0.63513,1.01671,0.57443,1.11822,0.000240644,0.000240644,0.000240644
86,520.656,0.7855,0.49288,1.01559,0.83286,0.84794,0.84373,0.62038,1.00878,0.57271,1.1118,0.000226497,0.000226497,0.000226497
87,526.896,0.77947,0.49022,1.01581,0.94024,0.74395,0.84139,0.63025,1.00247,0.54368,1.10485,0.000212349,0.000212349,0.000212349
88,531.928,0.78992,0.49212,1.01904,0.82401,0.88455,0.85188,0.62171,1.02708,0.55212,1.12339,0.000198202,0.000198202,0.000198202
89,536.984,0.75846,0.48138,0.99468,0.95672,0.79384,0.8491,0.63977,1.02888,0.57345,1.12049,0.000184055,0.000184055,0.000184055
90,542.019,0.77556,0.4977,1.00796,0.96253,0.77243,0.85177,0.63765,1.037,0.58884,1.11877,0.000169908,0.000169908,0.000169908
91,548.923,0.73405,0.43775,0.98298,0.82193,0.82771,0.84207,0.6316,1.03293,0.58041,1.12301,0.000155761,0.000155761,0.000155761
92,555.093,0.71755,0.43099,0.98285,0.86785,0.82182,0.83676,0.62045,1.02304,0.56241,1.12082,0.000141614,0.000141614,0.000141614
93,561.529,0.72504,0.42324,0.97992,0.79759,0.84501,0.83971,0.62493,1.02183,0.54892,1.11976,0.000127467,0.000127467,0.000127467
94,567.922,0.71142,0.41294,0.98236,0.81496,0.83952,0.83308,0.6185,1.02854,0.56763,1.11782,0.00011332,0.00011332,0.00011332
95,574.34,0.70772,0.41097,0.98582,0.81513,0.83783,0.83275,0.61646,1.01923,0.5768,1.10624,9.91726e-05,9.91726e-05,9.91726e-05
96,580.76,0.69936,0.39807,0.96042,0.8184,0.83952,0.8352,0.61582,1.03074,0.57841,1.11651,8.50255e-05,8.50255e-05,8.50255e-05
97,587.241,0.69757,0.40545,0.96075,0.83046,0.83618,0.8333,0.61848,1.02466,0.58756,1.11453,7.08784e-05,7.08784e-05,7.08784e-05
98,593.589,0.67042,0.39039,0.95395,0.83905,0.83815,0.83458,0.62493,1.0282,0.58246,1.11717,5.67313e-05,5.67313e-05,5.67313e-05
99,599.865,0.68259,0.40698,0.96063,0.84005,0.84028,0.83423,0.6185,1.02525,0.57519,1.11103,4.25842e-05,4.25842e-05,4.25842e-05
100,606.048,0.68261,0.40281,0.95936,0.83699,0.83971,0.81747,0.61321,1.02262,0.56551,1.11195,2.84371e-05,2.84371e-05,2.84371e-05
