epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
48,1002.61,0.76438,0.50831,1.0344,0.67485,0.49,0.50788,0.36367,1.036,0.9479,1.14632,0.0005347,0.0005347,0.0005347
49,1022.86,0.7492,0.49594,1.03,0.71557,0.48053,0.51287,0.37232,1.01124,0.84785,1.12212,0.0005248,0.0005248,0.0005248
50,1043.01,0.74658,0.49603,1.02426,0.67827,0.50359,0.50379,0.37541,1.02933,0.90038,1.13423,0.0005149,0.0005149,0.0005149
51,1063.05,0.73542,0.49075,1.02781,0.65541,0.49887,0.50002,0.36304,1.01469,0.8814,1.14962,0.000505,0.000505,0.000505
52,1083.46,0.73271,0.48766,1.0193,0.68977,0.48907,0.50178,0.35893,1.05136,0.92283,1.15265,0.0004951,0.0004951,0.0004951
53,1103.73,0.73487,0.48211,1.02236,0.71741,0.49964,0.51246,0.3755,1.04626,0.87674,1.151,0.0004852,0.0004852,0.0004852
54,1124.02,0.72715,0.46894,1.01881,0.72589,0.47528,0.49793,0.35758,1.05518,0.89241,1.15731,0.0004753,0.0004753,0.0004753
55,1143.76,0.72211,0.46878,1.01157,0.7524,0.4396,0.48917,0.35812,1.05847,0.86843,1.14594,0.0004654,0.0004654,0.0004654
56,1163.35,0.7252,0.47634,1.01417,0.54446,0.50136,0.51425,0.37439,1.00939,0.87241,1.13011,0.0004555,0.0004555,0.0004555
57,1183.54,0.73096,0.47543,1.02426,0.75448,0.50828,0.56923,0.4223,1.02591,0.82077,1.13198,0.0004456,0.0004456,0.0004456
58,1202.19,0.71079,0.46538,1.01037,0.73751,0.48187,0.48775,0.35321,1.0311,0.86694,1.13925,0.0004357,0.0004357,0.0004357
59,1221.95,0.69066,0.45466,1.0015,0.68307,0.47885,0.50161,0.38235,1.0003,0.89242,1.10198,0.0004258,0.0004258,0.0004258
60,1242.46,0.69882,0.45029,1.0049,0.67479,0.50254,0.50441,0.37634,1.01809,0.87396,1.13847,0.0004159,0.0004159,0.0004159
61,1262.16,0.68283,0.44069,0.9976,0.68119,0.49952,0.50387,0.38799,1.03435,0.89431,1.13669,0.000406,0.000406,0.000406
62,1280.66,0.68238,0.45314,1.00112,0.74401,0.44993,0.50915,0.38003,0.98252,0.87212,1.10511,0.0003961,0.0003961,0.0003961
63,1300.42,0.68225,0.44107,0.99149,0.72671,0.45172,0.50829,0.38394,1.02198,0.86217,1.12775,0.0003862,0.0003862,0.0003862
64,1320.41,0.6654,0.43471,0.9935,0.68695,0.49849,0.50625,0.37737,1.02972,0.90848,1.13613,0.0003763,0.0003763,0.0003763
65,1341.09,0.66948,0.4361,0.98996,0.73406,0.49694,0.50633,0.37668,0.99425,0.87953,1.10495,0.0003664,0.0003664,0.0003664
66,1360.07,0.67332,0.4301,0.99657,0.7328,0.50018,0.50913,0.37938,0.99316,0.83557,1.12134,0.0003565,0.0003565,0.0003565
67,1380.77,0.66052,0.42568,0.99019,0.55311,0.48782,0.5154,0.39219,0.97098,0.88842,1.09777,0.0003466,0.0003466,0.0003466
68,1402.53,0.67046,0.42702,0.99342,0.54356,0.48912,0.50876,0.38527,1.00067,0.87939,1.12186,0.0003367,0.0003367,0.0003367
69,1425.58,0.63869,0.40821,0.97977,0.74616,0.47689,0.51813,0.38388,1.02541,0.88612,1.12673,0.0003268,0.0003268,0.0003268
70,1443.06,0.64914,0.40728,0.9779,0.52365,0.50018,0.50392,0.38725,1.01322,0.88914,1.1304,0.0003169,0.0003169,0.0003169
71,1461.91,0.64711,0.40512,0.97798,0.69025,0.47468,0.49124,0.37022,1.01938,0.90883,1.14131,0.000307,0.000307,0.000307
72,1482.07,0.63205,0.4018,0.97565,0.7242,0.47177,0.50505,0.38307,1.02508,0.89532,1.16003,0.0002971,0.0002971,0.0002971
73,1500.59,0.64042,0.4053,0.97467,0.57839,0.44873,0.50389,0.37395,0.98855,0.86783,1.12656,0.0002872,0.0002872,0.0002872
74,1518.92,0.62801,0.39353,0.97154,0.56378,0.48206,0.49715,0.37328,1.00806,0.85491,1.11244,0.0002773,0.0002773,0.0002773
75,1542.15,0.63153,0.39968,0.97893,0.57164,0.47735,0.5064,0.38976,0.98517,0.8967,1.11989,0.0002674,0.0002674,0.0002674
76,1562.6,0.62248,0.3983,0.97109,0.7313,0.47348,0.4988,0.3831,1.01186,0.88853,1.12977,0.0002575,0.0002575,0.0002575
77,1583.48,0.6203,0.39415,0.97082,0.57157,0.44929,0.50825,0.39204,0.97254,0.91107,1.13151,0.0002476,0.0002476,0.0002476
78,1607.39,0.61974,0.39595,0.9714,0.54085,0.50136,0.50639,0.38823,1.00488,0.87797,1.13607,0.0002377,0.0002377,0.0002377
79,1630.27,0.60542,0.38172,0.96293,0.89718,0.49419,0.50788,0.38084,1.00834,0.98587,1.12703,0.0002278,0.0002278,0.0002278
80,1652.98,0.60789,0.37671,0.96675,0.56382,0.49461,0.51946,0.39994,1.01756,0.93422,1.15092,0.0002179,0.0002179,0.0002179
81,1675.09,0.60163,0.37706,0.95945,0.72307,0.47649,0.50158,0.38399,1.01887,0.91705,1.15845,0.000208,0.000208,0.000208
82,1693.6,0.60078,0.37682,0.96587,0.56758,0.46584,0.49919,0.38299,0.98707,0.97495,1.11948,0.0001981,0.0001981,0.0001981
83,1711.91,0.58958,0.37576,0.95594,0.70862,0.47721,0.49501,0.38372,1.00404,0.91277,1.14002,0.0001882,0.0001882,0.0001882
84,1730.54,0.58856,0.36711,0.95431,0.55579,0.48171,0.50589,0.38851,0.99069,0.93165,1.12389,0.0001783,0.0001783,0.0001783
85,1749.53,0.57879,0.35973,0.95382,0.67934,0.49812,0.5094,0.38981,1.00181,0.94263,1.14227,0.0001684,0.0001684,0.0001684
86,1768.99,0.58211,0.36756,0.95111,0.5644,0.47481,0.50851,0.38033,1.02031,0.9623,1.14326,0.0001585,0.0001585,0.0001585
87,1789.4,0.58074,0.35949,0.95024,0.73337,0.47159,0.50488,0.37002,0.99969,0.95888,1.13242,0.0001486,0.0001486,0.0001486
88,1812.79,0.56262,0.34609,0.94392,0.50856,0.48218,0.50432,0.38093,1.00838,0.93387,1.14907,0.0001387,0.0001387,0.0001387
89,1834.37,0.57412,0.35605,0.95401,0.48535,0.50018,0.504,0.37794,1.0118,0.94029,1.15323,0.0001288,0.0001288,0.0001288
90,1855.05,0.55675,0.35031,0.94845,0.68658,0.50372,0.50392,0.38148,1.00138,0.89046,1.14651,0.0001189,0.0001189,0.0001189
91,1874.14,0.48108,0.28234,0.87695,0.64988,0.50609,0.50213,0.37965,1.02098,0.92863,1.15458,0.000109,0.000109,0.000109
92,1894.34,0.46401,0.26449,0.86792,0.87544,0.47488,0.51204,0.39486,1.00884,0.87849,1.12987,9.91e-05,9.91e-05,9.91e-05
93,1915,0.45521,0.26176,0.86564,0.71135,0.46193,0.51698,0.39678,1.01724,0.89938,1.15696,8.92e-05,8.92e-05,8.92e-05
94,1937.39,0.44943,0.26349,0.86627,0.71606,0.47681,0.52185,0.40191,1.01312,0.89349,1.16652,7.93e-05,7.93e-05,7.93e-05
95,1959.71,0.44971,0.259,0.86491,0.70039,0.45785,0.51711,0.39042,1.01619,0.93756,1.15325,6.94e-05,6.94e-05,6.94e-05
96,1979.58,0.44327,0.25378,0.86213,0.51778,0.48053,0.5011,0.38188,1.01307,0.94581,1.15342,5.95e-05,5.95e-05,5.95e-05
97,1998.68,0.42879,0.24499,0.85319,0.72913,0.47406,0.50917,0.39019,1.0128,0.92785,1.14078,4.96e-05,4.96e-05,4.96e-05
98,2020.04,0.42745,0.24852,0.8584,0.72321,0.47206,0.51009,0.39355,1.00779,0.91353,1.14586,3.97e-05,3.97e-05,3.97e-05
99,2040.85,0.43082,0.24808,0.8552,0.50218,0.48317,0.50769,0.38399,1.01874,0.93652,1.15579,2.98e-05,2.98e-05,2.98e-05
100,2060.99,0.42781,0.24468,0.85651,0.51056,0.47934,0.50541,0.38492,1.01815,0.94414,1.15686,1.99e-05,1.99e-05,1.99e-05
