epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,293.707,0.82128,0.51656,1.00594,0.95958,0.79447,0.86785,0.60215,1.11572,0.6578,1.18188,0.00116021,0.00116021,0.00116021
40,301.161,0.81246,0.54107,1.02456,0.96872,0.77991,0.83685,0.57714,1.10301,0.72247,1.18664,0.00115313,0.00115313,0.00115313
41,308.744,0.81937,0.51597,1.01896,0.94961,0.80251,0.8523,0.60985,1.10279,0.66313,1.19033,0.00114606,0.00114606,0.00114606
42,316.136,0.84734,0.54115,1.03361,0.83949,0.79246,0.82548,0.597,1.0505,0.70004,1.14331,0.00113898,0.00113898,0.00113898
43,323.823,0.80141,0.51223,1.00758,0.95989,0.8087,0.88068,0.59496,1.081,0.67504,1.14775,0.00113191,0.00113191,0.00113191
44,331.344,0.81829,0.52707,1.01586,0.78866,0.84796,0.83592,0.59382,1.12169,0.69208,1.19876,0.00112484,0.00112484,0.00112484
45,338.769,0.84696,0.54049,1.03387,0.83994,0.75472,0.80119,0.54279,1.06438,0.68068,1.14604,0.00111776,0.00111776,0.00111776
46,346.191,0.82186,0.55482,1.00967,0.96543,0.82643,0.8591,0.59348,1.08791,0.71511,1.18188,0.00111069,0.00111069,0.00111069
47,353.674,0.81284,0.5234,1.03051,0.94744,0.84212,0.86507,0.61684,1.07762,0.66946,1.17054,0.00110362,0.00110362,0.00110362
48,361.263,0.84034,0.53551,1.02419,0.84277,0.85024,0.86876,0.61455,1.09917,0.63927,1.194,0.00109654,0.00109654,0.00109654
49,368.701,0.82952,0.53565,1.03892,0.8833,0.81657,0.84162,0.58068,1.10987,0.61467,1.21337,0.00108947,0.00108947,0.00108947
50,376.038,0.78986,0.50741,1.00674,0.83407,0.83675,0.83256,0.56649,1.10992,0.72251,1.19819,0.0010824,0.0010824,0.0010824
51,383.446,0.82854,0.54339,1.0233,0.83717,0.69778,0.75609,0.55548,1.06595,0.72338,1.14982,0.00107532,0.00107532,0.00107532
52,390.845,0.80889,0.52365,1.0234,0.86185,0.7945,0.81475,0.57811,1.1077,0.69701,1.22204,0.00106825,0.00106825,0.00106825
53,398.282,0.80675,0.50975,1.00907,0.77764,0.84928,0.80598,0.58159,1.04539,0.68057,1.17971,0.00106118,0.00106118,0.00106118
54,405.667,0.81391,0.5127,1.02347,0.89878,0.83953,0.84096,0.58916,1.0515,0.62689,1.15726,0.0010541,0.0010541,0.0010541
55,413.094,0.81494,0.52334,1.01294,0.95366,0.73338,0.81732,0.58744,1.07485,0.69445,1.17684,0.00104703,0.00104703,0.00104703
56,420.557,0.78327,0.50842,1.00452,0.87885,0.83108,0.84796,0.60327,1.08193,0.71696,1.1864,0.00103995,0.00103995,0.00103995
57,427.888,0.80392,0.49998,1.00823,0.86826,0.83875,0.84105,0.61324,1.03717,0.73087,1.12282,0.00103288,0.00103288,0.00103288
58,435.232,0.80873,0.50845,1.01171,0.88086,0.84651,0.84908,0.63116,0.99689,0.57139,1.09427,0.00102581,0.00102581,0.00102581
59,442.622,0.81498,0.50648,1.01955,0.85479,0.84247,0.8457,0.62444,1.05288,0.66585,1.13323,0.00101873,0.00101873,0.00101873
60,450.021,0.77964,0.50182,0.99184,0.83845,0.85439,0.84313,0.59671,1.04244,0.71045,1.14057,0.00101166,0.00101166,0.00101166
61,457.409,0.77487,0.50026,0.99966,0.86412,0.85979,0.85062,0.6181,1.05773,0.61662,1.16522,0.00100459,0.00100459,0.00100459
62,464.763,0.75773,0.47797,0.98042,0.9699,0.79278,0.87717,0.63137,1.06959,0.68791,1.14251,0.000997513,0.000997513,0.000997513
63,472.224,0.77266,0.48818,1.00349,0.89276,0.79449,0.84228,0.59891,1.06895,0.66946,1.18359,0.00099044,0.00099044,0.00099044
64,479.575,0.7701,0.49612,0.99985,0.9068,0.78444,0.84395,0.59006,1.03625,0.58903,1.14112,0.000983366,0.000983366,0.000983366
65,487.113,0.79121,0.48829,0.99645,0.97291,0.83196,0.86692,0.61852,1.06036,0.63313,1.17667,0.000976293,0.000976293,0.000976293
66,494.487,0.79156,0.4983,1.00428,0.89593,0.82895,0.86094,0.61643,1.07457,0.66161,1.16884,0.000969219,0.000969219,0.000969219
67,501.79,0.80651,0.52447,1.02652,0.91971,0.84345,0.88803,0.62099,1.08062,0.67375,1.16713,0.000962146,0.000962146,0.000962146
68,509.065,0.78019,0.48735,1.0024,0.91254,0.83338,0.8663,0.62716,1.04029,0.63736,1.14806,0.000955072,0.000955072,0.000955072
69,516.352,0.77322,0.49021,0.99704,0.96954,0.8351,0.87294,0.61655,1.10075,0.71194,1.21192,0.000947999,0.000947999,0.000947999
70,523.632,0.76841,0.48535,0.99039,0.86567,0.77762,0.82206,0.61086,1.06636,0.67929,1.18535,0.000940925,0.000940925,0.000940925
71,531,0.76183,0.47822,0.98688,0.9693,0.8246,0.86795,0.61679,1.07378,0.70465,1.18345,0.000933851,0.000933851,0.000933851
72,538.513,0.7704,0.46786,0.98448,0.90878,0.78149,0.83414,0.60432,1.08039,0.72813,1.17214,0.000926778,0.000926778,0.000926778
73,546.225,0.77855,0.49446,0.99865,0.92822,0.82694,0.84411,0.59433,1.09338,0.72685,1.16803,0.000919704,0.000919704,0.000919704
74,553.7,0.76554,0.47703,1.00207,0.87662,0.83777,0.8365,0.58876,1.07632,0.75343,1.17539,0.000912631,0.000912631,0.000912631
75,561.222,0.77038,0.48556,1.01055,0.87765,0.84193,0.84347,0.61124,1.07474,0.67665,1.19569,0.000905557,0.000905557,0.000905557
76,568.729,0.75566,0.48926,0.98227,0.94656,0.85133,0.86988,0.61733,1.06053,0.6725,1.19093,0.000898484,0.000898484,0.000898484
77,576.127,0.7303,0.46367,0.97131,0.91697,0.82268,0.85276,0.62422,1.02249,0.65098,1.12912,0.00089141,0.00089141,0.00089141
78,583.488,0.78283,0.49366,0.99348,0.86005,0.80291,0.82229,0.62492,1.04271,0.64457,1.1694,0.000884337,0.000884337,0.000884337
79,591.012,0.7515,0.46624,0.98708,0.96886,0.82455,0.88678,0.63929,1.04204,0.66621,1.16321,0.000877263,0.000877263,0.000877263
80,598.534,0.75304,0.47085,0.97942,0.89692,0.83781,0.86935,0.65852,1.03764,0.63784,1.17587,0.00087019,0.00087019,0.00087019
81,606.076,0.76092,0.46399,0.99884,0.91608,0.84118,0.85289,0.62381,1.05396,0.65942,1.18731,0.000863116,0.000863116,0.000863116
82,613.545,0.74183,0.47978,0.98084,0.90957,0.84885,0.85859,0.63242,1.04647,0.63081,1.18401,0.000856042,0.000856042,0.000856042
83,621.071,0.71255,0.44391,0.97738,0.87607,0.84252,0.85293,0.61195,1.07701,0.66957,1.18936,0.000848969,0.000848969,0.000848969
84,628.551,0.74223,0.48727,0.98514,0.89873,0.79951,0.85473,0.63871,1.05098,0.63172,1.16508,0.000841895,0.000841895,0.000841895
85,636.051,0.74269,0.46953,0.98887,0.91909,0.83337,0.86295,0.63907,1.04302,0.61861,1.17531,0.000834822,0.000834822,0.000834822
86,643.484,0.74324,0.48119,0.97873,0.78632,0.8581,0.82809,0.60843,1.06265,0.70836,1.17619,0.000827748,0.000827748,0.000827748
87,650.883,0.73896,0.46595,0.98854,0.91871,0.84315,0.86579,0.62362,1.04801,0.62212,1.16934,0.000820675,0.000820675,0.000820675
88,658.422,0.73473,0.47531,0.97666,0.90117,0.84121,0.86344,0.63831,1.07597,0.66573,1.18804,0.000813601,0.000813601,0.000813601
89,665.85,0.7479,0.47633,0.99687,0.86432,0.84798,0.86832,0.62101,1.08453,0.6409,1.19213,0.000806528,0.000806528,0.000806528
90,673.379,0.75127,0.46187,0.97879,0.85698,0.84821,0.86671,0.62175,1.07563,0.5993,1.1738,0.000799454,0.000799454,0.000799454
91,680.766,0.74403,0.46646,0.97693,0.96736,0.77645,0.84376,0.61918,1.0579,0.64834,1.16538,0.00079238,0.00079238,0.00079238
92,688.076,0.72046,0.4347,0.9738,0.86009,0.7832,0.84424,0.61701,1.04119,0.70654,1.14549,0.000785307,0.000785307,0.000785307
93,695.486,0.70039,0.45175,0.96053,0.90168,0.79055,0.84348,0.6253,1.04279,0.66603,1.14967,0.000778233,0.000778233,0.000778233
94,702.831,0.71598,0.43299,0.97272,0.86457,0.84454,0.84562,0.60209,1.05035,0.66761,1.15531,0.00077116,0.00077116,0.00077116
95,710.232,0.72658,0.45332,0.9794,0.90314,0.79448,0.8531,0.62925,1.03834,0.62345,1.14506,0.000764086,0.000764086,0.000764086
96,717.745,0.72337,0.4566,0.97647,0.89496,0.84897,0.85763,0.62628,1.02717,0.67175,1.1339,0.000757013,0.000757013,0.000757013
97,725.124,0.75193,0.45813,0.97711,0.88748,0.84878,0.86621,0.62312,1.05291,0.65147,1.16372,0.000749939,0.000749939,0.000749939
98,732.623,0.70125,0.43762,0.96202,0.97144,0.78736,0.84541,0.6122,1.04516,0.66184,1.15162,0.000742866,0.000742866,0.000742866
99,740.015,0.69381,0.43499,0.95424,0.8932,0.83779,0.86926,0.64126,1.00231,0.63026,1.13064,0.000735792,0.000735792,0.000735792
100,747.377,0.7047,0.43416,0.96403,0.88755,0.78907,0.85132,0.62754,1.04095,0.64974,1.15181,0.000728719,0.000728719,0.000728719
101,754.702,0.72001,0.43183,0.96991,0.86199,0.88551,0.88073,0.6446,1.01633,0.58767,1.14944,0.000721645,0.000721645,0.000721645
102,761.972,0.70693,0.42251,0.96574,0.97428,0.83493,0.92504,0.63358,1.04576,0.65703,1.15197,0.000714571,0.000714571,0.000714571
103,769.284,0.69064,0.43769,0.96416,0.86086,0.85077,0.86708,0.62443,1.03398,0.65557,1.14984,0.000707498,0.000707498,0.000707498
104,776.599,0.71314,0.44476,0.96598,0.84355,0.8865,0.88971,0.64661,1.07155,0.6463,1.18863,0.000700424,0.000700424,0.000700424
105,784.104,0.6848,0.43033,0.95951,0.97874,0.78424,0.87771,0.61287,1.04329,0.58713,1.16864,0.000693351,0.000693351,0.000693351
106,791.417,0.69982,0.4236,0.96813,0.89634,0.80203,0.85658,0.62334,1.05633,0.64098,1.17679,0.000686277,0.000686277,0.000686277
107,798.806,0.6825,0.42624,0.95798,0.96431,0.79639,0.85136,0.62577,1.04957,0.64465,1.14919,0.000679204,0.000679204,0.000679204
108,806.178,0.67108,0.43617,0.94083,0.95431,0.79618,0.84473,0.61785,1.06375,0.63252,1.16912,0.00067213,0.00067213,0.00067213
109,813.546,0.71666,0.44562,0.98208,0.91112,0.83642,0.86121,0.62858,1.0644,0.73262,1.15829,0.000665057,0.000665057,0.000665057
110,821.009,0.67453,0.43077,0.95807,0.90831,0.79459,0.87892,0.65175,1.03062,0.6504,1.15572,0.000657983,0.000657983,0.000657983
111,828.463,0.7047,0.44026,0.945,0.88597,0.84832,0.89781,0.66412,1.03344,0.64268,1.15604,0.000650909,0.000650909,0.000650909
112,835.887,0.67722,0.42369,0.94064,0.89384,0.84423,0.86651,0.64152,1.05076,0.67581,1.1735,0.000643836,0.000643836,0.000643836
113,843.291,0.67648,0.41432,0.95024,0.90556,0.84974,0.86435,0.63905,1.02949,0.66311,1.15445,0.000636762,0.000636762,0.000636762
114,850.733,0.69245,0.43894,0.95012,0.8936,0.80209,0.86456,0.64275,1.05594,0.65984,1.16258,0.000629689,0.000629689,0.000629689
115,858.107,0.69641,0.43246,0.96053,0.84895,0.84914,0.84424,0.62507,1.07915,0.76212,1.20009,0.000622615,0.000622615,0.000622615
116,865.534,0.68184,0.42337,0.95023,0.90531,0.79534,0.83626,0.60797,1.04517,0.67212,1.17036,0.000615542,0.000615542,0.000615542
117,872.965,0.68479,0.43266,0.96067,0.90387,0.80155,0.82993,0.61096,1.07454,0.67681,1.18693,0.000608468,0.000608468,0.000608468
118,880.322,0.71627,0.43549,0.96028,0.88733,0.79981,0.84844,0.63446,1.0271,0.64731,1.16358,0.000601395,0.000601395,0.000601395
119,887.759,0.66536,0.43383,0.94616,0.83362,0.80291,0.8296,0.60786,1.04171,0.78483,1.14099,0.000594321,0.000594321,0.000594321
120,895.094,0.64831,0.40362,0.94577,0.9387,0.78883,0.86342,0.62073,1.04127,0.67027,1.15607,0.000587248,0.000587248,0.000587248
121,902.438,0.67756,0.41776,0.95059,0.88631,0.84721,0.86165,0.63554,1.02245,0.62005,1.13966,0.000580174,0.000580174,0.000580174
122,909.983,0.6431,0.41991,0.94153,0.90226,0.79814,0.84467,0.61899,1.03688,0.70188,1.13512,0.0005731,0.0005731,0.0005731
123,917.438,0.68316,0.43126,0.95065,0.96343,0.79047,0.85881,0.63898,0.99018,0.56298,1.09198,0.000566027,0.000566027,0.000566027
124,924.769,0.68682,0.44117,0.95494,0.89644,0.84561,0.88289,0.6516,1.03661,0.62814,1.15725,0.000558953,0.000558953,0.000558953
125,932.207,0.65594,0.41429,0.94958,0.94697,0.78,0.86613,0.61441,1.04873,0.68021,1.16238,0.00055188,0.00055188,0.00055188
126,939.488,0.67072,0.41544,0.9374,0.91589,0.84625,0.86769,0.62455,1.05367,0.67599,1.15054,0.000544806,0.000544806,0.000544806
127,946.84,0.65785,0.40987,0.93933,0.90767,0.80628,0.84119,0.60993,1.04634,0.65463,1.14822,0.000537733,0.000537733,0.000537733
128,954.228,0.63379,0.40007,0.93363,0.90632,0.79942,0.85746,0.62374,1.03889,0.66624,1.15911,0.000530659,0.000530659,0.000530659
129,961.63,0.66817,0.41874,0.95377,0.92294,0.78176,0.863,0.63153,1.0256,0.67676,1.14252,0.000523586,0.000523586,0.000523586
130,969.17,0.66642,0.4189,0.95184,0.91546,0.84629,0.85754,0.62401,1.03855,0.69258,1.16519,0.000516512,0.000516512,0.000516512
131,976.585,0.65762,0.41056,0.93996,0.97134,0.8432,0.90407,0.6187,1.02821,0.65452,1.16255,0.000509438,0.000509438,0.000509438
132,983.94,0.65988,0.39654,0.95325,0.85578,0.84946,0.85141,0.60538,1.04008,0.65574,1.15728,0.000502365,0.000502365,0.000502365
133,991.284,0.6512,0.39275,0.93775,0.98345,0.83357,0.90978,0.61528,1.0228,0.62676,1.15685,0.000495291,0.000495291,0.000495291
134,998.645,0.65705,0.41896,0.94917,0.90969,0.79533,0.8541,0.61604,1.06345,0.67948,1.19174,0.000488218,0.000488218,0.000488218
135,1005.98,0.66339,0.40189,0.94473,0.89732,0.80419,0.84323,0.60177,1.05351,0.66596,1.17458,0.000481144,0.000481144,0.000481144
136,1013.32,0.63855,0.39431,0.93069,0.90462,0.80028,0.83233,0.61476,1.04876,0.68081,1.15941,0.000474071,0.000474071,0.000474071
137,1020.67,0.64325,0.39062,0.9374,0.84589,0.85086,0.8446,0.61408,1.05279,0.63326,1.18887,0.000466997,0.000466997,0.000466997
138,1028.37,0.65579,0.40025,0.94646,0.90615,0.79909,0.83661,0.61031,1.04706,0.66056,1.17517,0.000459924,0.000459924,0.000459924
139,1035.76,0.64142,0.40076,0.93948,0.85638,0.83698,0.84562,0.62735,1.02592,0.64025,1.16569,0.00045285,0.00045285,0.00045285
140,1043.08,0.63798,0.40361,0.95045,0.91167,0.79982,0.836,0.61368,1.05452,0.64295,1.17603,0.000445777,0.000445777,0.000445777
141,1050.41,0.6262,0.39379,0.93216,0.92168,0.78708,0.85799,0.61682,1.03581,0.62174,1.14463,0.000438703,0.000438703,0.000438703
142,1057.77,0.62167,0.38878,0.93344,0.90952,0.77873,0.85228,0.63124,1.02788,0.6268,1.14248,0.000431629,0.000431629,0.000431629
143,1065.15,0.63069,0.38798,0.93145,0.90711,0.79597,0.83934,0.61095,1.04722,0.63727,1.18329,0.000424556,0.000424556,0.000424556
144,1072.47,0.63899,0.40735,0.92172,0.91415,0.78427,0.83505,0.62101,1.03179,0.61953,1.15106,0.000417482,0.000417482,0.000417482
145,1079.91,0.63882,0.39841,0.9341,0.8958,0.80522,0.84598,0.62051,1.05112,0.65656,1.18676,0.000410409,0.000410409,0.000410409
146,1087.37,0.61387,0.38038,0.9236,0.89565,0.80689,0.83304,0.61992,1.03658,0.64648,1.18527,0.000403335,0.000403335,0.000403335
147,1094.71,0.61391,0.38307,0.92878,0.91602,0.79448,0.84588,0.61772,1.02313,0.60111,1.13919,0.000396262,0.000396262,0.000396262
148,1102.1,0.61888,0.37976,0.9387,0.90239,0.8107,0.83662,0.62278,1.02609,0.678,1.17059,0.000389188,0.000389188,0.000389188
149,1109.54,0.62436,0.39794,0.93281,0.90583,0.79441,0.84335,0.62005,1.03002,0.65179,1.17151,0.000382115,0.000382115,0.000382115
150,1116.82,0.63181,0.39406,0.93889,0.89246,0.81305,0.84006,0.61472,1.03692,0.66926,1.16892,0.000375041,0.000375041,0.000375041
151,1124.21,0.60814,0.37229,0.93403,0.90485,0.80247,0.85186,0.63004,1.03256,0.67003,1.15846,0.000367967,0.000367967,0.000367967
152,1131.53,0.62287,0.39433,0.9331,0.91042,0.80012,0.84691,0.61675,1.03255,0.67002,1.15332,0.000360894,0.000360894,0.000360894
153,1138.84,0.63738,0.40302,0.92874,0.89873,0.80149,0.83833,0.61239,1.05249,0.72348,1.17673,0.00035382,0.00035382,0.00035382
154,1146.3,0.60381,0.37073,0.91181,0.90153,0.79766,0.84826,0.62503,1.06032,0.71439,1.18834,0.000346747,0.000346747,0.000346747
155,1153.58,0.59487,0.37611,0.91608,0.88689,0.78743,0.84704,0.63596,1.02821,0.68163,1.16296,0.000339673,0.000339673,0.000339673
156,1160.91,0.63015,0.37789,0.93848,0.89433,0.80575,0.84818,0.63237,1.04932,0.65745,1.19881,0.0003326,0.0003326,0.0003326
157,1168.23,0.60838,0.37578,0.91787,0.89964,0.80121,0.85168,0.62313,1.02454,0.6336,1.171,0.000325526,0.000325526,0.000325526
158,1175.48,0.61347,0.38576,0.93297,0.90406,0.8118,0.86295,0.63174,1.05131,0.6514,1.20136,0.000318453,0.000318453,0.000318453
159,1182.78,0.60493,0.3792,0.92086,0.90601,0.79785,0.84041,0.61912,1.05452,0.6881,1.17436,0.000311379,0.000311379,0.000311379
160,1190.16,0.59503,0.38602,0.91896,0.90838,0.80586,0.85146,0.63158,1.02021,0.64841,1.1561,0.000304306,0.000304306,0.000304306
161,1197.56,0.59769,0.38393,0.92753,0.91134,0.79891,0.84851,0.63137,1.0421,0.6686,1.16788,0.000297232,0.000297232,0.000297232
162,1205.01,0.5956,0.38153,0.92621,0.90588,0.79997,0.85485,0.63172,1.04486,0.68072,1.15402,0.000290158,0.000290158,0.000290158
163,1212.39,0.57747,0.36034,0.91341,0.90013,0.80251,0.8447,0.6242,1.02844,0.65026,1.14605,0.000283085,0.000283085,0.000283085
164,1219.76,0.57124,0.3815,0.90745,0.90274,0.8017,0.83911,0.62009,1.03684,0.66909,1.16239,0.000276011,0.000276011,0.000276011
165,1227.09,0.59936,0.37396,0.93025,0.90517,0.80848,0.83777,0.61213,1.03904,0.67444,1.1659,0.000268938,0.000268938,0.000268938
166,1234.4,0.59526,0.38158,0.93772,0.9067,0.80847,0.83334,0.61707,1.03371,0.67631,1.16437,0.000261864,0.000261864,0.000261864
167,1241.72,0.58147,0.35835,0.91639,0.89837,0.80632,0.83384,0.61739,1.03491,0.66797,1.1551,0.000254791,0.000254791,0.000254791
168,1249.08,0.5935,0.37501,0.94659,0.90375,0.80651,0.8468,0.62492,1.03173,0.66259,1.15683,0.000247717,0.000247717,0.000247717
169,1256.47,0.59019,0.37082,0.92382,0.90547,0.80005,0.84506,0.62589,1.0323,0.63693,1.17213,0.000240644,0.000240644,0.000240644
170,1264.08,0.58022,0.37983,0.92127,0.89187,0.79106,0.83832,0.62273,1.02548,0.66889,1.16797,0.00023357,0.00023357,0.00023357
171,1271.41,0.57425,0.35557,0.91882,0.88231,0.80211,0.84041,0.62538,1.0266,0.69527,1.17883,0.000226497,0.000226497,0.000226497
172,1278.83,0.5966,0.36819,0.91504,0.85554,0.80628,0.83626,0.62423,1.02982,0.70333,1.171,0.000219423,0.000219423,0.000219423
173,1286.28,0.60392,0.36921,0.92235,0.90315,0.80653,0.84473,0.63065,1.03429,0.6876,1.16809,0.000212349,0.000212349,0.000212349
174,1293.59,0.59019,0.38011,0.91657,0.90494,0.80209,0.84609,0.62839,1.04033,0.68431,1.17604,0.000205276,0.000205276,0.000205276
175,1300.96,0.56361,0.36934,0.91513,0.86016,0.80628,0.83472,0.62309,1.0452,0.7105,1.1719,0.000198202,0.000198202,0.000198202
176,1308.31,0.58613,0.36002,0.90616,0.8486,0.81135,0.83611,0.61773,1.0566,0.74631,1.19076,0.000191129,0.000191129,0.000191129
177,1315.75,0.59797,0.36163,0.92627,0.90631,0.80593,0.82827,0.61246,1.04503,0.70054,1.17145,0.000184055,0.000184055,0.000184055
178,1323.29,0.56756,0.34898,0.91146,0.89292,0.79505,0.83936,0.61942,1.03461,0.63809,1.16731,0.000176982,0.000176982,0.000176982
179,1330.66,0.58835,0.37368,0.92844,0.91438,0.79516,0.83205,0.62142,1.0369,0.66404,1.1696,0.000169908,0.000169908,0.000169908
180,1338.12,0.59127,0.36004,0.92242,0.90788,0.80194,0.84511,0.62321,1.04021,0.65315,1.16742,0.000162835,0.000162835,0.000162835
181,1345.55,0.56217,0.3577,0.90503,0.90163,0.79538,0.84547,0.62861,1.03753,0.65327,1.17512,0.000155761,0.000155761,0.000155761
182,1353.01,0.58038,0.35535,0.91369,0.8986,0.79797,0.84127,0.62461,1.04043,0.67323,1.1704,0.000148687,0.000148687,0.000148687
183,1360.4,0.57296,0.35356,0.90761,0.89424,0.79975,0.84373,0.62881,1.04655,0.69671,1.17618,0.000141614,0.000141614,0.000141614
184,1367.83,0.57294,0.36178,0.90775,0.90165,0.79363,0.83507,0.6251,1.03776,0.68221,1.16689,0.00013454,0.00013454,0.00013454
185,1375.27,0.58065,0.36211,0.91913,0.89303,0.80729,0.83914,0.6286,1.04774,0.66255,1.1815,0.000127467,0.000127467,0.000127467
